Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
1.705586894/536.135794,0,0,0,0,0,0,0,0,0,0,0,0,0,8215.377231,0,0,0,0,0,0,2535.151593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520.57608,0,0,0,0,0,17630.52577,913215.5409,2157153.742,7234393.126,277215.5814,2657140.338,2794301.571,5128898.75,96713.06454,2679429.31,3891124.358,4353411.965,1247533.864,2831050.682,4295291.21,3652127.432,1010745.491,1557315.817,2345029.818,8448566.105
5.994401763/183.1129238,376793.4375,2451932.609,2863588.072,11526240.34,72934.42049,600979.5073,1184830.884,151828.9393,236635.9874,325452.8276,102358.992,624703.3004,324865.4658,794407.8057,581918.6134,580074.3649,133871.3577,1560628.121,308920.874,617702.2211,178241.1267,182169.9124,988488.8973,163296.1059,110118.9364,610738.1282,344011.3644,106421.0278,144688.6031,343372.8576,2268955.347,118344.5435,153377.3466,763665.7007,271166.8204,254841.2797,514918.3737,643365.2157,564737.1437,143064.5,859833.1276,828332.9874,602603.9335,226077.924,182102.672,1529505.425,134077.4362,87685.51644,22064.60733,365044.7089,132923.8403,381121.0052,55012.26096,896535.478,206386.5538,1589628.294,253602.5028,4418744.237,350112.087,2780298.008,126895.4751,3833813.287,184376.1724,2607142.868,225033.4511,3300509.041,1386513.889,2672229.287,214294.7301,2899536.868,906593.8103
3.362558835/156.0656588,15755.3858,186199.0229,1575547.512,3073718.78,51621.8514,186356.1319,281082.5625,52357.62701,36443.2026,38075.6717,76884.27176,31917.68574,23037.61155,23142.53777,305302.1869,46294.68416,230964.7828,218061.0767,427170.1501,343629.1706,15615.40354,44404.99274,120677.6423,14635.10785,252627.8746,628036.5695,64746.27727,183037.2574,760811.6441,1266903.843,99221.43975,755157.4834,422130.5986,911813.6442,1395480.275,518264.5244,412331.6517,1056250.836,44470.31199,132631.1867,163691.8606,131981.3483,1145911.449,69734.1045,137021.4108,81392.2466,628689.9517,119414.4655,262258.4053,4424212.149,26710.80838,94973.98898,702206.8804,1165631.676,3142095.673,159387.5774,3913098.335,1817351.034,917345.4235,115356.8103,3595077.333,5927823.968,894769.76,805236.8035,7937375.787,4216547.785,3021304.469,485862.1363,9594204.374,1655654.915,1408648.215
7.91044955/429.149152,0,1233.528007,0,1783.439654,29362.79615,0,2312.301483,0,3340.873466,0,0,0,1675.947181,0,5894.572128,3721.19775,3494.003004,0,7186.697526,4222.929554,2192.265455,3470.423112,3430.988527,0,0,0,0,7479.269039,3327.70236,13334.0843,9064.193803,10788.8558,4438.781786,0,43431.55206,4605.43537,4310.071066,0,2386.785509,2187.033677,5099.494285,3669.97174,7384.049678,2223.747288,14074.23769,2950.404148,6478.71449,1852.530077,11150.40776,2725.092753,2202.845357,38204.67873,32931.57384,244415.9321,6812.432369,279126.8235,6111.457976,375650.4972,73921.25407,305310.7076,55710.92631,96993.80313,60569.4711,55533.71398,19876.22122,47863.80921,386455.7331,62871.04527,404946.4543,1132156.806,117931.121
1.891843326/671.1337275,1820.828572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047.460821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9823.339988,141868.0755,86829.81935,7326.127593,105155.5354,536253.4925,70083.45219,130126.5295,209012.4277,42013.18692,786479.3502,65313.84214,849155.0608,232562.164,65680.91696,63696.08762,449801.861,263284.4907,1822984.141,76376.88778
4.86537314/598.1725283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.744971,0,0,0,0,0,1914.840807,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.338294,0,0,0,0,0,0,0,0,2870.481205,84617.07838,76502.79248,42694.98869,28721.28943,890149.2065,281848.3438,85181.05417,96242.08467,383887.479,1734992.521,222361.3104,781006.0767,1299088.929,497119.6293,842885.3462,752173.8444,4013279.888,925609.1782,1023831.396
5.01053582/801.5513157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940.223107,0,0,0,0,0,0,0,0,19837.53453,247925.7319,357855.4787,456849.3733,555377.4589,420995.2964,312805.4348,1575969.435,1344251.252,911898.918,236638.6467,696020.5832,1197197.201,2300219.269,1760656.995,392740.6666,1244896.835,117845.2348,2798289.125,2451673.199,1553.092734,0,0,0,0,11522.62336,3331.918479,25417.8042,37957.85892,28257.69954,206451.0959,45703.93043,25320.83056,49594.71739,404568.065,197971.5449,133600.7965,295065.4322,149323.1686,222816.5607,52313.65286,135860.9785,656554.8638,408971.4141
7.620774242/217.11854,74114.95724,115790.1888,399918.6263,224875.2063,99892.51269,716214.7114,391104.2575,75757.25681,90210.58477,541667.972,478726.2082,521868.0736,69013.2074,683499.6243,1639908.625,352047.5659,397454.2202,198445.1427,3305146.068,68700.38173,76684.66477,601914.3896,1972913.639,44858.69729,2388439.944,2205821.466,408652.5782,310480.6068,10477430.33,15577367.68,2136265.272,93444.3631,12167379.97,17400359.08,11822649.38,76906.15172,15955731.26,14956222.24,1031139.495,1426848.379,22033193,18574628.3,12223422.25,608008.2749,39059535.33,21806379.61,99924.477,132764.8185,85842.88701,51696.45593,24960.17981,68817.40321,149360.1667,195924.425,102497.459,170404.5931,633488.6799,873136.1651,84784.267,20225.12782,169612.9447,488272.0078,272491.0955,179121.7822,216555.6305,480756.2494,1247044.77,4082889.042,332036.5097,680358.3168,785271.676
3.700974199/364.1363156,10068.55133,38372.97137,10748.53634,7060.215397,12625.88168,66136.87959,10957.17907,41046.0573,18905.04536,66468.56278,17709.62103,32432.08824,25332.71787,113849.7036,33022.51884,33152.47641,60274.78583,64060.37422,31752.37016,76058.25986,11556.33244,60140.84483,86476.97186,0,3338.776464,0,0,3874.284113,1747.770542,18720.65957,23467.49116,1901.1429,1789.392241,3377.466358,28258.04756,2191.26834,25685.93411,2069.539949,8495.42458,2150.191186,2946.993305,10656.07432,19221.47191,13848.06923,0,9157.835942,3702.979112,0,1364.52105,1727.72551,2076.801504,8520.762765,3188.528374,22861.39526,175503.7873,54677.5623,4056.529607,13684.71214,2724.220321,16337.43295,33464.28101,43385.84822,2987.263173,42291.50926,0,351221.083,41763.58249,24825.20529,5917.562076,183509.2555,7078.118716
6.475899739/317.1713837,42725.61868,8850.808576,169368.1418,119370.4409,27884.91219,52546.80405,1030998.264,85482.53835,109794.982,84635.09581,226310.2562,48761.88568,74186.51837,103322.5902,1776744.546,23931.83325,48934.30033,238472.7969,766954.52,308967.317,63985.71095,178066.9055,3358873.315,498065.6769,298351.4849,336937.2026,1279276.256,100946.41,3915316.633,1602860.847,3230796.615,6837947.135,864508.1989,1125953.277,6552405.521,3896542.603,2823806.739,689746.8732,296859.6496,1505792.356,1642834.627,211185.6625,2783179.721,249736.1994,542230.9309,450810.5413,760073.5821,155311.0578,4073.090115,65123.38539,3956.929784,141082.8596,31570.84421,101656.2797,163910.4589,985051.4368,81715.908,213413.8092,112903.6624,157467.786,50977.9887,233998.0895,82009.71879,348362.8547,50313.26815,81729.66595,24214.556,75268.12161,91915.79088,636976.6164,18287.28489
5.786902659/588.128664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611.045996,0,0,0,0,0,0,0,0,0,0,1657.457831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882.267677,6840.308407,2291.287964,14585.31584,4505.552821,13361.29779,79727.30122,28117.22688,15358.59354,9423.374309,20961.69549,40048.01096,201142.9919,87746.82682,13790.26856,175996.9107,101711.9167,206610.0769,193479.8152,263256.9873
1.055568571/219.1495211,177164.4198,101835.8991,486175.2208,586462.5418,385422.2035,212357.517,1380998.385,185262.3727,792460.2226,170441.255,1035600.408,349567.2566,283564.2928,394485.3785,1496709.592,176032.408,914248.5778,156096.9903,1900388.965,610825.7424,1589049.694,481512.7626,1442940.103,38467.79079,71671.1266,424913.2708,105348.7132,61696.76774,101609.7304,414481.9911,106798.6241,226405.3068,25858.71441,740490.6661,1208707.603,200842.8236,50771.53575,703949.6725,137796.548,542841.2839,36267.57746,519241.7531,1488215.952,122275.1916,106861.9899,318426.4927,237890.6142,121659.5512,44286.49246,484127.8821,16142.29982,255779.4543,11082.00058,137281.3016,59472.00703,375481.691,30494.57892,300461.5398,5243.921299,406476.6676,40180.46295,276519.0426,21951.95494,618698.607,6124.101125,227912.8479,12917.28482,291511.392,8871.622333,142341.5665,4636.028584
4.068773191/228.1016613,3131.09044,30836.13489,18076.96705,12350.75843,5425.446799,75049.48054,15867.27133,12069.77624,3893.189428,30731.82974,29018.11887,16704.43258,4680.521656,36583.90853,50034.04479,8511.212357,27588.18991,64845.93756,27415.79209,23187.73518,73302.95069,120749.0099,99915.49717,2163.718424,35585.02983,17895.26611,1584.288114,4829.443294,9629.54585,6013.095483,5296.858688,2094.955262,5874.264552,18099.86074,35667.04842,7843.703583,8553.770029,15983.51396,1915.979482,3339.947741,75695.96054,9893.660626,108463.0402,9111.343373,30112.48608,19954.63559,19460.05892,20893.12521,7499.001845,241305.9706,6308.060622,111647.1766,17472.1001,77666.59151,29358.70044,181374.8212,51929.21544,81967.27782,37945.16728,42776.36279,92665.38567,63206.6781,29584.29354,78698.17395,67702.48189,47622.25551,62189.71764,246060.6414,84470.6741,84538.09281,19714.96204
5.759065878/228.1710522,15850.28333,29659.0635,30292.05399,22388.82081,3849.700397,5975.347176,6138.60921,11900.79937,14785.41165,33106.05119,14421.91118,10532.56952,7864.603248,15258.08814,13906.87354,3620.287662,13869.84267,10806.9934,11383.6671,20309.24031,4433.294487,35504.8658,39422.89546,4664.450889,8373.594273,10906.70522,26407.12368,169733.0289,144301.0989,97886.89961,744601.3749,363715.9382,649049.5372,207922.051,569226.7968,588165.6528,1291489.893,322667.3794,223494.144,1134410.314,1926620.825,723347.293,749747.8172,708583.197,56253.10885,80309.26229,280372.9135,16719.31582,44364.36471,6573.977163,126132.5176,55591.71668,470326.5891,234338.2653,54338.79641,351733.5054,185198.9281,189496.7021,342818.7725,344029.3667,540910.9567,521436.1568,310838.2752,230663.6959,1250480.518,882640.8618,980209.3084,963535.0238,948541.9101,58901.42643,725566.9469
8.804902373/235.0803776,1352062.838,1536702.538,1386653.727,294391.837,1340238.713,894984.2544,2926809.914,477541.5751,883022.3596,898803.3771,1637971.129,860887.7389,1400837.029,1082607.479,1588251.49,675390.3373,658858.3986,4386847.818,1408203.6,2560808.039,736611.8617,2073716.14,2884057.659,3940005.79,2733730.512,1635205.676,1103454.867,653567.1127,646261.3933,3537434.286,1508152.544,363453.5919,6300836.332,1885562.206,204658.1269,155933.8769,1659766.384,1814471.869,1195230.743,39248.88713,1585653.14,50560.54739,853716.9097,89472.87666,2697830.234,756810.5414,57598.15401,2667006.698,3579670.945,1799519.888,1334963.323,3778664.126,15444240.68,11809170.83,5649988.745,8378886.977,54658204.95,1506326.099,12088753.33,3511396.964,40456895.78,17523267.63,11050940.44,6398878.643,57705597.14,61192561.04,8306182.073,5404998.373,92170121.52,25489241.06,17703472.88
1.510313405/157.0799143,118631400.7,198291454.6,148323903.8,172257410.3,106281764.3,409666237.6,292165277.7,311362047.5,229334919.6,363034618.9,304837216.5,351585604,154072414.2,431604912.9,528883695.4,210696969,276040812.6,660739199.4,610627642.4,646706351.3,209184604.8,478619056.7,646308044.1,7087.313598,282321.695,265117.9201,76464.00922,73810.58589,109606.5418,93008.68325,124877.6677,55109.60658,105585.2402,29117.64356,196892.4544,246036.7696,117540.2479,47682.92032,803721.2427,8232.971538,103869.867,208771.9882,457624.6921,82235.22359,75160.99847,10230.93905,99443.873,51508.56729,401545.2632,8393.575083,44031.31584,44563.59986,1495187.747,611358.4797,2231384.069,348503.0938,3240244.425,287854.4681,1977590.396,234546.0022,3007040.708,2452162.197,950970.646,359003.3611,7346349.787,4733362.308,1381974.238,312278.8335,10776317.64,5701049.857,2507208.524
7.782819065/279.1345573,14422.19514,936051.9714,462205.664,81019.45293,108796.9133,1748993.697,140749.6219,93828.57752,56226.52742,178253.6042,785762.7205,319587.1131,40397.38255,326374.0632,8773567.457,114300.3881,92883.66161,182975.9279,11408959.87,1506168.77,155351.835,1730908.394,7348578.1,2855.245624,39278.73663,9769.836348,5882.515822,27445.01066,447988.7188,616551.558,117859.3903,63222.65118,445335.2467,191178.755,298256.2014,44467.95749,621452.4333,280579.2966,33976.56053,12343.55091,1128888.748,103332.6441,737060.54,17487.33239,2319205.628,547712.2356,29121.82839,2595688.086,1555138.328,311362.2017,335992.241,1412724.389,5062887.616,2522226.551,6451955.866,3407352.576,5329065.422,203632.0323,3562454.806,1651910.138,6909406.522,10495542.44,2305458.582,2283206.629,4435444.958,4582913.035,52339.92327,384787.827,13562644.04,12397430.27,2168810.454
16.08912891/317.1346303,80616.05399,54911.74552,7318.544702,30118.9829,318016.0174,30336.32294,20012.30398,128554.0403,332094.1281,55787.62567,56577.44539,54272.76519,246130.8116,98912.73997,49125.34366,53309.30853,691779.3961,42482.22804,105115.4446,48345.1931,510941.0197,104917.9016,184110.8287,15277.01515,8657.046791,15690.63587,130365.1489,3516377.316,383199.4336,322677.1033,1938211.285,11070537.15,602906.7804,205389.7306,54105.85294,5021203.233,4103450.775,61031.06429,903822.5874,2455702.561,639421.3579,38286.59395,82498.79944,519359.5263,130284.2251,303209.9606,1459708.729,95934.37795,20059.41321,4488.70132,3423.033709,103286.4515,7676.069649,7464.530945,4730.976729,787558.037,29897.92396,196309.3512,11455.78166,389969.4818,31727.28487,191851.7796,2655.531338,690830.547,47152.26958,16280.95666,72902.22004,313548.4711,59742.83051,66013.8137,58847.17655
5.704235552/267.1333811,14715.76247,1842115.64,2649190.285,538816.6271,249393.579,6699800.799,12374616.57,100845.5095,538896.1088,2023480.987,14920291.55,3182553.781,417081.187,2655928.686,19579781.43,1594414.974,490677.9829,2762861.218,9393061.234,6093884.223,1593755.949,5494568.709,54804020.5,34832.56893,271564.805,882314.3013,79378.61974,49082.17087,11080834.32,13023445.65,370184.1151,183529.8253,13342408.52,8008512.799,5354258.106,1205161.092,10967441.64,6251023.997,970051.4461,642576.5937,15675263.37,10093646.91,16176231.91,445345.8271,32570801.01,12539789.91,5868148.649,211867.0125,6900.258042,25129.46516,6570.550415,33862.691,98716.78639,9222.168097,90085.89447,22999.62793,90967.5125,146592.7256,594441.9224,90186.63926,500170.0529,163899.1456,672282.0679,54566.46262,126387.6522,272867.0312,2462203.401,455999.7645,162034.5368,261336.8388,436287.2822
2.109114089/448.1372623,0,0,2729.005495,3104.799259,0,0,0,0,3391.798937,0,19753.77158,7076.277107,0,0,3309.744273,1957.793357,4343.415512,19333.04933,60957.50235,7650.278808,0,65921.27606,137465.3016,0,0,0,0,0,0,0,0,0,0,0,3869.662092,0,0,0,0,0,0,0,1713.863535,0,3488.914776,0,0,46057.11489,1107560.225,126743.7698,1021142.07,112219.9075,753402.3599,1198354.268,1325468.786,782037.1355,2513300.686,5272030.504,1326794.509,421978.8718,1805481.161,1409851.605,650244.4868,789644.3819,1672017.227,4065401.413,503304.7206,2418710.938,1875609.556,11339404.12,2962131.864
7.085713541/132.1020677,4263341.686,4104387.071,3684581.005,6727398.558,4231811.734,6996469.354,6801375.664,10549163.83,5069256.916,7863354.633,8365551.837,15834398.26,3351213.916,4768570.87,16757372.73,10776608.68,14676002.28,11431375.08,14808060.92,17819706.85,3925475.387,7693676.713,20853652.6,218110.7603,519188.0523,772771.6771,3518283.596,915604.541,1998430.396,2172421.119,6242107.951,3891184.456,1579710.726,2613723.077,8764602.023,10416405.95,3779303.268,3044901.296,4056230.042,6115155.856,4715519.101,4758353.815,10727738.2,5358745.95,7906245.824,4130372.399,15740748.08,637543.9743,4207037.441,3275467.448,2045345.864,1009470.624,4124146.251,3694185.298,6488166.988,4342824.571,12988516.58,20062520.87,8759719.231,1252084.15,6822297.479,1862157.934,5710217.57,5220129.962,8920879.947,3287771.338,865230.0988,8442630.624,7525302.768,9700857.968,23037986.74
14.51344471/421.182962,232448.7828,18861.79194,139365.8509,30702.62307,145507.2776,39432.97252,141486.7568,95460.68162,77001.86595,14223.70923,376374.8544,24712.33578,224371.4621,18793.88279,196340.708,82917.89543,302344.5061,107242.9874,886940.9174,442580.8194,666439.8911,227807.6782,718969.7168,90267.26543,48964.71212,380674.19,203168.4725,8635213.46,1299208.378,4508403.762,735073.8877,5489971.001,1395465.513,1237782.803,7364714.295,2397121.759,10002048.68,1057587.229,1436372.579,1574547.007,3754562.993,444894.2707,1273068.55,889478.4595,504339.4574,4085693.791,3522757.211,1269484.995,146582.8222,333860.845,271809.3301,437353.3158,198810.511,916097.4422,232134.6883,7119876.424,115199.8665,974214.1633,266361.8768,416876.6819,272481.7994,113394.9442,144821.6104,3363601.252,142917.5977,1270373.175,419407.4245,170278.6971,909114.8586,533298.8764,339578.6554
3.213525169/208.0575115,76382.38474,425000.1938,300716.3387,138127.2668,513594.781,1257728.219,796148.1325,543716.7517,946444.9213,969448.674,775015.5909,203129.7032,545481.0436,899838.4686,1128234.416,191341.8825,1324489.905,523464.791,1214156.012,205974.4511,692434.4308,1424036.967,1358435.27,2261.123269,1277.016683,1108.627856,2307.56184,1489.367896,1207.628124,1829.645415,1787.859535,1502.949652,0,1534.801966,3107.080273,1752.856142,1600.888825,1440.173871,1527.596973,1858.495934,1412.709268,3709.005622,0,1193.131614,0,1633.978979,2104.910296,1611.354795,1385.694578,1466.951155,9730.848412,9698.350856,3967.118618,6536.001591,4531.059694,108874.8142,7683.278781,7193.960057,10175.34905,109123.5116,4195.076976,260192.0578,3448.661437,156566.1441,3996.245645,72093.29053,8110.487404,187438.0375,9826.916578,7398.833368,10917.88501
11.04625976/293.1711107,59173.95651,40292.29153,375737.6796,205052.4775,901801.4557,660069.031,1877549.229,190420.2084,126701.8012,1441995.72,2417912.009,574136.5381,598399.6786,988982.5995,4261505.825,171113.8167,2075220.317,1963700.255,7699295.192,4722736.182,2746262.559,302900.2339,13122205.09,75652.15589,417942.7367,1050057.474,530694.8062,5782468.461,8455423.914,47020198.07,17458289.73,35578080.26,34651870,73024669.43,52145209.82,86554226.06,157736114,53218262.07,19387847.61,25831773.98,56506019.49,27169592.81,75024595.78,29416960.13,115924430.8,244206083.3,125618448,53366.69042,91264.18647,354769.4939,11212.4733,244919.8017,302491.7352,1330916.084,437207.8468,468051.4039,298061.9262,7460460.302,769551.1888,890755.3704,735820.1683,127074.5898,529275.9509,4469998.79,293512.4135,1746760.315,1159929.798,5159961.186,3722627.073,18235251.23,1372295.009
7.553597314/250.1287991,427479.8555,40138655.08,800563.8888,414370.0599,3751759.418,41798776.75,15864933.36,2048313.596,4080842.506,63835055.23,20726005.65,21260545.22,6206962.721,60812228.18,197403006.4,2097965.993,45604533.05,82246263.6,3298156.975,5530506.736,62261168.67,13926346.73,140229231.8,10134.73296,469512.4889,2355602.535,191795.2676,258655.1256,398787.4964,5476049.932,997957.6574,233647.1316,74208.91549,781077.2728,1217906.438,281157.7319,350030.1611,285359.0041,198383.7801,20447.74914,232168.911,132675.8101,910810.4168,140363.0877,499735.1036,102722.4056,94944.40202,67680.62803,63443.57131,592425.2857,12071.95332,2743912.562,41964.79058,88670.15574,15844.59983,448208.6903,191088.9366,2210678.819,33804.00998,2189302.62,31802.57363,75243.39079,4323.089308,70861.59195,13055.00574,114629.635,12422.09592,1231078.617,197168.9443,1050211.87,22819.20322
16.53454929/393.1498719,127475.4283,1619.225759,5312.237781,1875.689592,16590.96979,1620.380915,3047.153692,66583.92893,56159.74866,1295.319589,2347.182711,202375.7349,4578.966477,1722.887526,2361.087942,16759.33179,60322.55005,1559.373648,75327.91051,77201.14166,2538.992121,1734.26725,2245.263361,0,5563.844583,9976.109864,232290.1946,19109.39888,109158.9304,122939.8643,72860.09223,171980.4942,62515.62487,108916.9223,115400.1482,34448.05413,158459.062,9357.107316,8126.87969,25783.8635,20634.3315,21926.4087,46487.75238,7572.258072,10564.62175,29794.38002,248996.0055,3387.072095,9444.830198,9805.665934,104144.7784,136858.7271,10103.71014,30596.18163,16864.2304,94566.4266,33212.05236,130406.0271,38310.17104,46290.60261,11533.79941,125823.9536,20234.70685,254761.667,8564.093985,225811.837,35111.36469,174736.1402,67584.64027,480466.0361,67016.30755
2.107985283/204.0867913,14744.72088,51479.95101,350011.3261,650450.7182,214161.8541,227969.3081,400328.8481,545453.4445,76111.16332,51799.45497,268211.3281,809280.3367,169754.1115,29603.77581,781235.6871,58411.1859,174688.3546,84722.45015,362431.5687,221172.6213,204326.6064,60747.3186,139624.2928,32431.85122,185351.8406,789908.025,794413.8576,784770.2044,450848.9395,581135.7944,1483754.949,1172767.31,476850.5282,1372216.099,1817880.352,383575.7671,694221.4636,483795.5877,544025.0423,1071393.732,562939.9645,482515.62,939209.4063,544103.4645,211345.2797,854152.1552,1294305.259,2496221.258,178956.7613,604241.1842,495545.7174,281681.9151,2468563.519,778025.6175,466148.9038,643248.1266,3301720.286,5398690.674,5876446.844,156954.9069,6854809.33,3074803.832,5046373.918,374989.13,537532.5816,2289973.639,14236738.87,21489161.97,6889362.497,4560053.891,9527760.337
7.898465028/251.1240442,359865.1294,299123.1611,1695525.469,672881.8623,29741.7339,44341.72807,100863.1315,76823.43367,9408.4231,56638.16892,44916.89967,76244.06596,5786.200763,17375.82214,96587.72134,59052.21831,110622.8187,41234.46574,40404.20483,59318.69255,9116.090164,7636.223575,259734.9023,3443.955961,42500.93461,69031.2222,8663.117271,11392.5741,32760.44423,136174.4634,185100.387,510749.0058,24759.27101,69217.33634,949842.2035,678791.3288,56176.57563,47706.72563,82509.43487,102228.9381,74969.81436,34248.2938,376894.9604,18585.22198,93316.9448,2987.268603,265816.9648,211597.4108,87954.80501,219635.3582,20868.06368,282122.8095,223676.6977,369582.1063,518623.6611,113248.2836,676276.337,1425010.568,321929.9204,877909.6854,241572.7184,1120104.521,156610.8509,1439191.377,120209.7899,2230708.207,941347.1865,616363.8038,1103916.76,466851.4017,850686.562
5.04622476/187.1078372,9599938.604,5376722.787,3998550.376,2473645.879,38602797.05,5825748.591,5764819.914,2528759.445,18910974.84,1420549.598,1416859.25,39333403.05,12268196.9,2094159.029,1897494.844,17187382.91,22049843.24,5158261.998,16904969.49,6292939.091,9563410.806,4961749.707,457440.3795,4067529.558,625474.9063,4164499.782,37191825.3,22875603.42,7266540.397,7585480.415,35962796.27,37936104.7,9867861.801,11749092.32,16256119.46,7100118.247,31606453.06,12570705.37,5101298.426,12232630.04,53435703.43,34222579.84,37793929.18,8839155.741,68503826.28,29937359.59,31099489.21,9699332.673,1723147.183,4324375.716,24995963.16,16377116.03,2718120.386,3653107.699,4509643.066,44829953.7,5190613.093,14266112.2,6529796.619,14086581.89,5087219.376,14711424.32,606895.5006,13956070.59,6125144.477,1230466.707,772356.2727,4335131.055,12596831.21,24369184.7,1468180.352
5.28891944/533.1355233,43696.88538,8372.791107,8650.386757,36511.54429,22505.25028,7169.223988,24214.24087,57693.09182,23147.9333,15401.54759,12424.44537,70289.19543,23335.04364,9385.111826,30980.21032,39906.87873,39130.39007,54783.03751,72953.89181,202080.401,36226.06522,41364.81375,282775.0824,1601.206103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749.916875,1662.927691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831.724837,0
4.592474265/301.1394561,78275.36063,201397.285,62926.12611,191983.1031,773848.3716,240196.9141,242621.1471,265036.2236,81231.97806,120641.6493,458982.4919,165736.6052,42632.73439,78321.10973,704783.9922,138504.9332,105282.1882,91129.11896,396127.9726,282171.5712,51986.22985,228222.7579,77341.89273,13851.59607,48548.31303,44241.35637,246479.194,371214.1857,541192.9639,1233524.836,2029740.284,1805949.982,1772663.902,1767817.79,6048794.08,2707501.241,3573645.552,367063.7559,466908.6242,700844.7433,1942984.419,83565.96266,1997603.906,483361.4229,233786.5907,1524709.036,2631125.454,60439.5353,334984.9118,91836.95914,30853.17353,52482.11034,477465.63,112004.5344,32987.25222,84312.64235,284469.5171,647650.0758,217197.5386,48663.85521,992135.3911,389477.4081,213272.207,69303.61612,490049.5039,525552.3298,768854.4128,84317.16275,3347435.335,139872.5228,472433.9198
5.686313878/114.1280798,5649350.23,5358707.393,11041080.35,15649055.84,4459443.173,3678587.4,30920198.33,12427577.88,7232205.82,4318769.187,36811082.34,7259646.609,4752478.371,3890801.382,61508513.25,11276862.19,5378071.934,2017631.052,37818195.58,32506530.73,8176472.625,3516024.57,56449794.45,1636979.657,2756189.581,3968380.688,4078906.574,1469789.866,4067499.748,4981746.153,3675488.755,5808919.369,4968230.139,4868847.095,8315548.204,8792597.891,4568735.369,4114858.268,1595119.07,1197249.796,5433627.638,3006358.595,6674322.044,1835518.782,3904406.47,3481412.454,7170334.023,1655797.13,3634130.704,4851116.74,4127617.236,1695278.656,2376027.968,1803786.275,2024282.394,6911691.918,3878643.406,5218347.616,5407711.082,5253462.543,3351086.854,5570157.86,1867877.098,4633747.525,4303647.386,3054041.738,4200027.493,690344.33,4448523.586,2320753.993,5133945.106
