"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ID","MZ","RT"
"5420",6669.753287,15762.31899,12533.88306,327473.7387,114524.4052,556727.6414,639496.1645,160774.0887,573659.7503,660102.1836,558780.2848,685307.687,536016.1511,864516.2147,949097.1945,1288535.116,53507.95186,1165344.33,1438393.996,5299.976709,3143.63892,0,2318.461674,4269.391603,2964.150009,0,8764.420232,3406.137858,1402.721394,4459.389844,14601.78874,3198.291945,1762.404389,3613.171364,7067.408683,14475.3019,1201.520652,4533.895286,59941.96566,6646.154665,884.2927786,4904.787651,3854.17739,4362.72414,0,2265.985024,19035.90316,0,2427.334285,8672.900947,0,4755.306812,90938.59608,2492.581043,1878.987191,110904.7419,5057.771745,0,26060.16765,1210.644209,1076.199349,0,9965,166.122342,0.659246011
"5421",351721.842,704657.2638,1245922.738,2257720.998,808797.5964,2681149.819,3202947.107,657653.7267,3299182.765,2603419.85,2286715.359,2960485.883,1555916.187,4627337.281,3205359.956,5079334.529,97117.48008,4424966.937,4119448.242,3101.614845,1779.601597,1675.049837,1935.682111,1540.833644,1409.861345,2983.984283,1712.532394,3266.176764,1753.776362,4076.501559,1456.96122,2034.323147,4895.927758,1768.258384,3645.700617,1302.84811,4723.300201,4865.594629,6168.06778,1195.982867,1217.607729,1935.800184,969.5199468,1978.664934,0,1516.565173,316165.2343,0,1106.745053,431809.965,0,0,451455.6008,2199.354448,1683.671607,642999.8243,0,1418.437428,103608.4363,2441.300011,1135.458864,0,9966,252.0000176,2.220056168
"5423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153658.7707,76994.43499,125918.6297,123347.5223,481276.0417,201830.8453,49625.33057,1013735.678,1086503.788,316327.1101,568911.4023,50578.44821,2646282.843,465226.707,135517.5509,168196.2196,5265560.609,424718.5293,268066.1464,673782.988,0,0,0,0,5999.19237,0,0,4169.360136,0,0,13038.93429,33024.57995,2029.586136,5513.433729,39888.08342,28766.23967,13899.81078,0,0,0,9968,228.072199,0.793788056
"5428",123835.5452,77574.09585,143172.4373,365525.4669,163592.6672,362831.6103,379146.4079,171650.0819,510001.5644,392834.5108,442783.8109,666852.1595,295028.2142,633261.6694,649620.3044,897950.8405,34693.72759,714406.3043,927476.6667,1986.743396,1694.968537,1351.026463,2207.213641,2313.307065,1351.205504,1585.067043,32599.53227,2740.455001,0,970.4040696,8482.327293,2835.594852,1345.625782,1225.053267,1283.350473,1048.266934,1081.063058,1524.611184,1172.401323,1340.246486,0,2032.434618,1188.694362,1568.743333,1695.797919,1119.151249,44665.58741,1290.461596,0,46784.92005,1863.043095,2644.864944,88042.94397,0,0,94544.60306,1833.624308,3550.220766,16627.54495,0,0,1145.604714,9974,265.085474,4.30426877
"5429",550983.1241,303824.3346,699874.1443,1594294.747,491776.1718,1575329.467,1932486.966,441986.9136,2334551.41,2179398.763,1363954.227,2799220.843,840090.7725,2719393.519,2139025.515,3700829.63,55955.37176,2686629.211,3057162.922,4485.820353,7844.541184,48084.34233,3381.341722,4417.277711,7155.773359,12619.52024,81264.27104,5307.462046,0,6189.159431,64234.73793,2077.578379,1140.576501,43687.17963,77155.03314,5616.36365,988.7174436,32167.2939,18848.11289,35721.1946,863.8148816,26157.38365,16737.56556,51476.23269,5900.716607,1567.359363,211793.097,10700.83874,4119.993838,302217.7199,3128.038571,10187.85656,314663.9133,1731.939977,1010.30381,451856.7212,8575.355655,1455.134837,72325.96419,1266.129618,1128.780925,0,9975,290.1958942,4.160466832
"5431",177547.1779,106520.224,463734.6664,617207.7009,211252.5711,2283199.87,717115.6051,175594.1906,2451164.971,808378.583,558458.4494,2562527.527,175700.6607,965439.3921,834339.763,2654208.862,6207.849815,881352.2369,1056289.119,236780.5764,153002.1932,296421.2595,222794.2263,762996.7019,351666.2974,1236488.624,951990.1565,1108171.637,134715.3917,2010854.279,1395687.498,1235552.894,329570.9096,2093810.054,1307382.653,1041414.589,434248.1163,2255031.178,703455.1146,1888708.658,142969.9694,1873706.912,1183239.913,1318129.418,4088285.089,1142795.947,3123437.904,4643714.886,1504230.214,3807065.28,4550557.918,4293356.256,2592000.569,2741193.343,600827.5666,3369052.7,4360950.838,2318765.339,1777255.326,0,1376.168829,0,9979,296.1349055,2.380276167
"5438",237905.8245,260301.0446,274850.8111,1132294.767,287319.9667,947154.9576,1214769.002,226203.3867,1110898.976,1019281.787,846084.0857,1177333.409,548037.3937,1803287.504,1297868.843,1482976.62,41541.30693,1673246.793,1917709.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99521.12621,0,0,124530.0048,0,0,78380.6652,0,0,179562.2996,0,0,23380.05791,0,0,0,9987,366.049757,2.578621237
"5440",171066.1235,140608.7119,162262.5743,1710799.399,800604.396,2627487.349,2085420.308,679828.0409,3147290.641,2875868.247,1951920.029,2552864.04,839207.2046,2538968.166,3807421.455,5045513.21,40745.32961,3717842.709,4742105.651,2132.071324,0,0,0,0,0,1423.884116,0,0,0,0,2251.823259,0,0,0,0,0,0,0,0,0,0,0,0,1422.632003,13556.43583,2060.527888,273564.1452,7319.901276,2700.975806,380008.3348,11787.10509,9752.454139,391169.5123,14540.25647,0,376233.4033,14119.48986,7189.007749,53779.27068,0,0,0,9989,349.0712072,4.19482279
"5445",6661.659649,6214.607106,12612.72743,104401.8673,23721.2697,246955.3524,175283.5186,25068.97091,341990.5328,183596.4093,86089.85332,299789.177,117315.782,213935.5865,131458.1562,489190.0175,13679.25394,258052.0712,284921.7149,7968.867613,1333.498009,3775.955629,0,0,0,2487.974016,0,1566.46623,0,2500.950217,0,0,0,0,0,0,0,1847.488622,0,0,900.514406,0,0,3850.13041,0,0,7613.760028,1459.254964,0,24515.7935,0,2026.87183,73348.97742,0,1010.853336,46209.20982,0,0,21030.87414,0,0,0,9995,381.0787608,3.210108759
"5447",26902.95672,3687.34454,52182.56743,180584.4486,44858.75956,271360.256,351575.0692,90590.41241,597272.6274,503312.1195,444236.2427,1123106.071,263173.2087,1062641.676,853938.6901,1204574.803,27004.54421,1270940.08,1198413.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16811.30866,0,0,38522.76969,0,0,112350.8975,0,0,158703.7965,0,0,32897.18394,0,0,0,9997,624.0709934,4.403032595
"5451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84631.31858,22546.78345,36430.46086,151320.0119,862842.561,738984.8484,1077606.208,1185420.658,1168852.206,240156.0572,1235653.978,1682299.939,1482717.123,602844.9169,1720709.438,930687.7532,1644940.922,558995.3754,1384743.16,916226.865,2323572.579,293046.1201,1391722.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.504658,0,10001,284.0525206,3.274890321
"5452",242513.1045,85582.20393,493788.2386,743372.9126,362135.8842,1666124.754,1717398.074,551556.6444,1856438.077,1692508.162,556133.5733,2436529.782,1476915.831,1729278.364,1400690.953,3361151.242,173023.5511,2799024.57,1602493.577,17836.41639,11131.14087,17486.80698,40557.80148,26541.67307,19535.81284,14224.80116,67943.21921,11626.06532,13808.67792,16585.4924,21224.51976,16300.63085,25609.196,28118.52985,56588.10001,18734.95069,15598.85762,33970.2116,28346.86601,41401.47658,20548.23113,11352.27765,23244.09647,17192.13548,32453.28442,23027.83182,235078.2575,17022.63683,10160.18781,228522.9117,9284.942263,44710.30362,481994.5429,16547.91148,43662.90268,436442.0095,9260.724767,31123.48844,232380.421,10064.94555,10668.09741,13878.8291,10002,240.2319501,4.072423135
"5453",0,1460.626977,4938.084428,20593.16662,3058.214252,12949.7797,3570.581362,6042.200994,2898.385897,15169.03164,3091.60788,9906.801211,18177.27913,25519.39933,4784.369014,1766.347488,1038.570439,3388.240489,11754.94525,54856.20033,59288.57112,138377.7788,296942.7057,945796.1856,871775.0327,1042658.686,1209067.535,489806.089,444956.858,1504480.628,1536880.759,1501712.829,958579.276,1623499.004,607293.7459,1550696.743,751793.825,1503935.524,1029580.199,2053997.886,459974.7964,1500857.414,1875.55779,2488.59603,25230.90061,6777.773399,36437.46752,7700.353469,3611.834734,51639.3832,9687.442489,12897.5715,48126.98632,1822.586325,1592.265543,42019.59242,27174.78177,5770.513752,23997.57893,1514.112237,9580.211362,18425.86693,10004,287.0822721,3.258276499
"5463",65757.06185,59580.378,22842.65523,58800.27494,13237.02326,30243.67836,142768.185,2359.826158,39504.18021,40008.08171,11641.0866,35692.73255,1506.226018,111080.1403,72841.71012,56376.17878,4985.957833,43488.64502,54426.9161,46442.43369,47878.15474,83634.77274,185921.6202,446988.6349,762578.2492,826501.4448,904491.9628,971476.1796,278319.2201,1162803.632,1455184.497,815174.2468,605539.8858,1353062.371,804224.683,1390999.41,495144.8608,1172807.791,739952.6315,1862359.843,278726.5342,1268397.852,1091.176549,1662.206318,1710.974515,10048.55901,5998.288166,20760.32843,6767.285527,12584.59735,5308.82159,8873.354565,5820.13989,1395.912512,6416.569556,2525.223437,5378.527794,3812.063127,3712.093892,0,1831.932506,3556.086723,10014,248.088578,3.304188081
"5477",394867.6365,323343.3815,420103.3998,1301208.185,505565.3058,1246734.168,1397930.323,404588.6488,1448156.289,1386053.233,1542229.93,1732618.745,397403.5703,2045526.458,2127717.478,2133041.312,27791.0189,2150326.057,2820239.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124162.0153,0,0,175503.5579,0,0,201727.7222,0,0,245531.0246,0,0,42826.28071,0,0,0,10030,438.0999068,2.684763062
"5478",25936.08533,8068.898835,45048.00219,16880.75465,12507.38266,59205.6887,15530.46107,5327.203865,58510.99939,26423.43083,39451.59581,45282.08602,694665.6152,55179.01924,54265.19943,84587.74882,139745.87,59836.05227,28717.48163,32127.98467,24540.5743,37100.30156,1808995.824,39951.07852,16266.34426,42916.98816,2008673.955,34763.74431,4408.386416,22461.91519,1671663.433,33399.44996,6819.460129,64792.83964,1961923.004,49056.81324,6179.030297,92920.67364,997981.5123,68534.18439,2400.243579,135941.8598,28439.87353,39274.10777,196959.8515,55365.26159,204308.6847,227493.5066,80637.48832,273044.1012,256137.3127,304783.0425,214841.3557,110534.7398,39668.65252,628382.5132,282353.036,208575.5076,517360.5328,0,2674.421372,7422.337827,10031,364.1866954,2.653780722
"5490",447828.1164,276124.749,386844.3039,1575511.03,479140.9509,1124365.751,2002253.109,435839.8241,1258758.111,2060028.736,1357183.112,1057636.967,952596.7976,2271445.653,2398541.176,2001457.281,67635.74934,1949361.634,2942314.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125387.3432,3052.951136,0,267658.8469,2287.577511,1946.21369,141930.1093,0,0,303153.9913,1468.123132,0,28563.92514,0,0,0,10046,384.0895261,2.394839477
"5493",0,0,0,0,0,1597.85455,0,0,1566.536977,0,0,1438.628177,0,0,0,0,0,0,0,62033.24912,20043.35472,99642.2525,288555.7385,918448.4435,895577.3,814122.8367,1061160.491,1016637.73,421524.4973,1283774.676,1425947.687,1217857.127,830051.4564,1273981.356,858843.7653,1445204.844,662761.2667,1481516.977,919004.2909,2080804.161,411998.4452,1310947.992,0,1296.54456,554047.7394,193742.5969,187526.5455,271486.0539,90327.4561,236245.0483,528390.9619,443850.7129,129909.6971,202894.3818,151448.7676,149281.05,883696.0888,356952.4428,239560.4112,0,1270.956047,0,10049,288.0802453,3.266916325
"5494",5560.43896,0,68929.09122,4335.665991,1567.490708,26423.18528,16248.91335,0,40135.38958,2302.240562,7527.98549,20169.16102,11809.39872,4752.387618,1946.615995,25125.93207,0,4781.108802,0,220176.2375,248849.8431,297403.7961,520663.8255,4801530.902,5136852.792,6682678.839,1947262.896,7473670.669,2188319.859,8884649.417,3507031.687,8728099.838,4111248.144,10549048.42,3046474.604,8299478.981,2849371.683,10727655.87,2461037.872,14796364.96,2219934.67,9152546.683,3175.61497,15049.25916,3481.623292,0,1925.289148,2198.11474,0,2087.183843,5374.853559,10945.69139,2370.160663,1536.190944,0,3219.386715,3093.842126,2557.747641,0,719.8600358,30542.32271,0,10050,259.2121604,2.453845361
"5500",82717.80228,123340.4506,82351.41186,148484.889,45637.58419,107463.6677,243853.914,52399.64495,202117.1677,279209.3866,232993.6902,210671.6645,72489.8957,441692.7034,598633.6051,399189.5852,13595.89565,490168.4102,1052771.517,0,0,0,0,0,0,2307.429622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3246.210538,0,0,0,0,3874.086638,0,0,0,0,0,0,0,0,0,1251.406332,10056,512.0981004,3.799264531
"5513",340465.1805,165703.7242,142179.5561,966774.0858,221640.2842,450110.0501,954536.9753,208668.0143,528719.9172,720134.8416,411123.0142,583222.85,197983.0493,937807.2152,661153.7256,702748.8381,27478.64043,922307.1959,954450.169,0,0,0,0,0,0,38685.41325,0,0,0,38133.92505,1917.715198,0,0,39864.54594,0,0,0,110267.948,0,0,0,47606.02055,0,0,2019172.635,772925.1651,1937985.555,1703658.144,1383679.704,6017410.851,4751752.862,5960482.182,4516701.351,1508244.918,1905697.183,4630858.974,7030319.875,5378195.65,7514629.303,0,0,0,10071,329.0786354,2.883688663
"5527",1272488.253,850568.7492,1548044.439,5115065.374,1042919.394,3800654.817,6375521.442,856251.9848,5148174.173,6394348.792,3005230.826,5610573.205,1107182.504,8217057.243,4830566.669,6181996.759,70810.3528,9006485.164,6667392.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568954.7782,0,0,781145.1694,0,0,761716.9757,0,0,891418.5394,0,0,131095.4129,0,0,0,10093,359.0190021,4.411434715
"5548",21752.6323,13177.19858,28507.14186,142782.3806,14908.03809,205071.258,179985.8297,37978.72586,299534.4397,168053.9347,136058.9063,486367.4403,73131.81475,291670.7061,196462.3844,597446.8862,6829.789986,297237.9791,315392.722,1493.664688,1805.635444,1850.409895,1358.851651,1303.358394,1753.397857,1554.484388,5823.140652,1125.069234,1418.102757,2537.326134,9332.916257,6255.335067,0,1537.101977,13882.27563,1429.611903,957.3109222,1311.364674,3759.052123,2199.088451,1496.93205,1293.348041,3239.918336,1494.589712,3502.790132,4674.517073,3944.8737,1919.801792,0,5423.699429,1531.928834,1762.500112,20582.18109,0,1886.113771,24743.29464,3178.421333,1286.689554,5498.923666,1793.800948,1218.962146,1246.548051,10116,190.0985131,5.998550137
"5571",586878.8972,540024.1947,343834.2721,1871390.365,479681.9319,1352102.303,1931810.62,432410.1719,1275491.314,2482860.865,1197393.031,907358.7361,982803.0029,2531606.665,2435769.674,2065977.617,39242.30244,3597131.958,2572570.553,1308.540471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.344376,0,0,108469.8118,0,0,156824.1859,0,0,178055.9096,0,0,134105.4878,0,0,5967.02795,0,0,0,10147,373.1097203,2.198507796
"5574",282731.6489,80110.1376,755554.7221,565637.2271,129711.1903,1535895.454,956426.5574,92319.18935,1422151.939,499721.9722,233692.6402,2869711.84,1563348.026,1365648.058,261072.6553,3233439.302,68139.13988,4884518.567,607314.8203,16450.57097,10208.57569,12108.39124,62256.93977,152016.9439,34415.26741,56663.10045,141108.8236,86654.21697,4846.231985,60426.90878,194609.6879,87710.78874,20276.35998,60192.30522,152391.4673,141981.3868,12189.00877,74279.88859,69139.97129,310006.4801,4468.515167,70823.37659,18435.90375,31091.99981,20525.81511,2380.590612,244143.2767,5677.73199,3418.77406,229215.9547,35265.79219,38232.34633,380882.1922,23660.11418,1650.801463,387477.8149,48037.52923,7611.510731,66099.40404,992.4592041,1064.202275,0,10153,222.2213961,4.459341858
"5581",353255.88,473326.4017,259811.6878,1866473.956,903355.9065,2332941.789,1936383.235,724665.5418,2392808.331,2873859.468,2432411.29,1833191.032,1002348.04,7030443.854,4667461.365,4212568.528,74348.97741,4120676.614,4432118.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.844654,0,0,0,0,0,0,0,0,0,0,353717.6488,0,0,508855.8374,0,0,614229.9078,0,0,674424.9449,0,0,128731.7402,0,0,1861.945499,10162,349.0524372,3.569725285
"5587",495682.8685,286877.5176,375860.5771,841696.4315,319722.1553,494949.5885,964106.9277,370724.4616,717227.136,1272387.239,995676.3217,972112.1318,348718.6813,1646273.566,1552284.269,1177913.728,33481.91133,1713895.905,2090050.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974.117656,3284.073168,4089.413558,55519.9382,0,2944.574931,73848.55904,0,0,150930.0636,1952.316216,3782.430358,147082.3679,0,1692.327104,27243.30182,0,0,0,10168,648.1384127,3.800355484
"5590",233075.0412,117864.0702,189892.0821,585868.6735,198445.2949,390332.9088,904071.525,252837.533,556713.754,1212683.255,864172.2403,816242.1171,435879.3566,1727015.215,1317123.315,1145784.125,39614.22885,1868336.971,1679184.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17380.74507,0,0,46584.58764,0,0,82746.93882,0,0,95457.09743,0,0,23785.79566,0,0,0,10171,286.5917083,4.753027169
"5595",83424.11411,42591.77021,87723.41532,278500.1751,99344.24787,202378.3092,315523.619,95431.49601,386128.5517,347141.9293,324579.4717,678857.4173,152684.9234,531542.829,493153.9402,665769.8462,19878.79408,599213.8698,887195.6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7302.155454,0,0,28866.52663,0,0,41977.55679,0,0,56323.93724,0,0,6180.289894,0,0,0,10179,346.094136,4.295569919
"5602",1033420.718,436340.5177,1859007.172,290316.6443,161169.6604,1825835.464,482972.6946,150054.77,2077105.919,201799.0059,228243.1368,1301996.074,571179.3796,592036.4759,126805.8872,1480139.67,6166.411015,578850.8759,44859.93911,0,0,13535.95214,131248.3959,30102.58709,10782.01143,50523.79041,739371.0256,931541.8017,80022.44497,416127.1437,908761.0717,1078115.311,53545.70692,691961.148,658321.1137,488972.572,422400.734,993271.6494,490583.6361,1151315.493,343162.2118,888809.8318,1970324.197,1046873.067,2869630.854,1678455.613,3289969.732,5423018.04,3648628.802,4487435.475,5900921.229,6382452.296,5284165.539,105836196.6,5041958.087,10053381.49,15018863.13,14074931.72,12049308.62,0,0,1334.484415,10189,249.0366188,0.36487094
"5605",422397.8702,245761.9337,346512.1657,948070.1395,306331.3481,486600.7555,1182321.456,387532.2131,742792.2357,1376246.581,949822.8674,979289.5963,500847.8553,1630292.1,1518024.061,1379285.679,52957.09355,1818776.766,1918097.161,0,0,0,0,0,0,2174.496659,0,0,0,0,0,0,1026.771112,3834.179864,0,0,0,0,0,0,0,0,0,0,0,0,35454.24941,0,0,74632.76153,0,0,123506.8421,0,0,89823.55246,0,0,32750.53745,0,0,0,10192,614.1869668,5.047873998
"5608",247820.3899,127590.6044,372184.524,623441.64,159091.85,1321236.21,610832.9115,135382.8425,1695328.462,680611.1235,664089.5859,1380312.851,503484.5881,1329457.528,824057.5377,1799466.953,77411.92497,1438390.232,1347056.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171190.9278,0,0,191886.2266,0,0,380047.332,0,0,264507.2248,0,0,85789.72857,0,0,0,10198,417.0585202,2.949921221
"5618",860944.1388,501047.4152,472863.8899,2659390.398,511936.9458,1582409.547,3009404.11,396656.3891,1758513.947,2925372.454,1283860.794,1808894.543,1183946.678,4445879.664,1861951.773,2509454.444,59940.09412,3818673.123,2329199.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157128.7736,0,0,209916.6402,0,0,210905.2012,0,0,285490.0797,0,0,25526.82991,0,0,0,10214,367.0628829,2.238867069
"5627",127377.6294,33307.92856,160594.304,387235.1197,33006.74611,254631.3783,382291.2166,28719.84838,367194.5401,407023.2793,99073.6697,485892.8766,329980.8179,445940.9662,158887.0466,508359.2509,29120.84317,826291.1629,246044.2888,1491.452196,2247.811246,4593.023613,2640.606948,1491.9214,1438.895207,2607.101958,2634.825591,3067.12142,1186.372652,1207.923338,7094.190166,2804.045637,5389.48403,2601.064515,1729.026514,1455.680082,1725.713337,1717.207237,1855.75763,1292.76069,1554.647448,1124.237908,2031.658379,4538.901275,0,1328.335106,30678.53943,0,2432.163937,63461.81777,0,2030.387372,87248.8904,1376.424458,1867.515547,92469.77773,2036.970329,1669.879267,12489.23171,2169.987621,951.4481755,3618.199868,10225,258.1486685,3.77693518
"5629",28357.61021,44159.8524,33000.70557,315863.0495,162222.8216,251371.0943,655217.9454,92690.94528,409582.5774,591929.4272,759972.2428,223516.9855,554837.7833,490518.0641,571209.1419,451512.1099,39153.71575,1054770.598,1834498.389,1767002.076,793398.3799,1206296.385,5577141.848,9258045.298,4968656.47,9650587.059,14618528.46,11900233.86,2926624.819,12870874.04,14762122.29,12546143.86,5713429.856,14558866.78,11269104.96,11983003.44,2313463.675,13021511.85,7658121.49,10781582.06,2189039.253,10325830.47,35497.83166,41331.38469,875633.6506,411728.6393,584659.0637,1583107.263,844619.6347,1302973.416,1038842.803,902829.294,706190.6699,2933506.921,229839.3879,1763370.67,3473151.858,1702541.2,1303005.082,0,74389.06799,674.74141,10227,161.0916378,0.348570702
"5631",244915.7369,159745.6983,140317.6723,382846.9081,186786.4002,382168.9533,527714.8544,193580.9786,563449.0265,573839.3932,540344.1365,898013.9769,315257.4848,877356.7475,755151.7148,904616.6477,17955.8429,913570.5455,1026631.204,0,0,0,0,0,0,0,0,0,801.967668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21529.09524,0,0,38208.44371,0,0,54446.99819,0,0,59058.03266,0,0,3484.458758,0,0,0,10229,310.5549262,3.806462105
"5639",1847103.905,955720.0631,3808970.204,18188469.36,226476.3095,3086915.504,3497050.378,159899.6257,3473386.096,1519711.295,350634.8068,3225993.96,255510.2444,6583392.947,478390.3294,3103683.154,7395.862907,8302345.58,455300.3883,1172568.254,1300723.253,3233734.596,286865.7201,1192031.605,683131.2224,651706.1126,687263.9362,1272242.526,202928.8222,4070702.557,687794.1894,1909424.71,329181.9134,6767640.445,406350.0384,408708.6488,152003.6988,1783478.327,178660.5361,1518410.741,125546.9544,6580833.072,1343633.928,1070583.889,2444219.664,330013.0712,2083877.971,2492596.91,352134.783,2205287.668,852038.2607,965132.9842,1919023.063,680163.8352,113868.7208,18379488.13,4862002.962,430569.907,11178101.83,0,0,2061.019265,10241,375.3214346,4.504680801
"5642",2189914.753,594321.9128,5213053.397,54661.00652,154062.673,8252532.409,44802.68786,93884.28561,5734051.956,100424.2272,219043.5842,7334655.833,375653.0687,257015.1587,85379.5677,9204057.182,63080.3606,2190225.046,636878.547,162850.6036,1939195.186,11031330.69,618614.3316,3551877.902,1751168.103,131598121.9,863354.2167,105992.5611,141947.512,46342715.17,938216.4693,249392.8845,105186.1491,45267971.38,825979.4198,411173.5732,133558.6867,76272455.66,480005.6557,272337.7573,2272698.126,13872228.28,40525604.58,42767019.15,1609301625,430181495.8,1040586493,1899447544,932126076.1,1540084644,2375899752,2392872426,1459882016,2165162856,441963526.6,2059632652,2934917889,1840650879,1780473489,197875.4412,3377852.474,708225.78,10244,241.5652691,5.203188369
