"ID","MZ","RT","1mem_Cv_12pt5hr-2","1mem_Bt_12pt5hr-2","1mem_Cv_25hr-2","1mem_Cv_35hr-2","1mem_Cv_30hr-2","1mem_Ps_25hr-2","1mem_Bt_30hr-2","1mem_Bt_25hr-2","1mem_Cv_40hr-2","1mem_Bt_45hr-2","1mem_Ps_12pt5hr-2","1mem_Bt_40hr-2","1mem_Bt_35hr-2","1mem_Ps_30hr-2","1mem_Cv_45hr-2","1mem_Ps_40hr-2","1mem_Ps_35hr-2","1mem_Ps_45hr-2","1mem_Cv_12pt5hr-3","1mem_Bt_12pt5hr-3","1mem_Cv_25hr-3","1mem_Cv_30hr-3","1mem_Bt_30hr-3","1mem_Ps_12pt5hr-3","1mem_Bt_25hr-3","1mem_Cv_35hr-3","1mem_Ps_25hr-3","1mem_Cv_40hr-3","ExControl-ExControl_3","ExControl-ExControl_4","1mem_Cv_45hr-3","1mem_Bt_12pt5hr-4","ExControl-ExControl_2","1mem_Bt_35hr-3","1mem_Ps_30hr-3","1mem_Ps_40hr-3","1mem_Bt_40hr-3","1mem_Bt_45hr-3","1mem_Ps_35hr-3","1mem_Ps_25hr-4","1mem_Ps_45hr-3","1mem_Cv_30hr-4","1mem_Cv_40hr-4","1mem_Bt_12pt5hr-1","1mem_Bt_35hr-4","1mem_Bt_25hr-1","1mem_Bt_30hr-1","1mem_Cv_12pt5hr-4","1mem_Cv_12pt5hr-1","1mem_Ps_12pt5hr-4","1mem_Bt_25hr-4","1mem_Bt_35hr-1","1mem_Bt_30hr-4","1mem_Cv_35hr-4","1mem_Bt_40hr-4","1mem_Cv_25hr-1","ExControl-ExControl_1","1mem_Ps_30hr-4","1mem_Ps_35hr-4","1mem_Ps_12pt5hr-1","1mem_Bt_45hr-1","1mem_Cv_45hr-1","1mem_Ps_40hr-4","1mem_Cv_25hr-4","1mem_Bt_40hr-1","1mem_Cv_45hr-4","1mem_Ps_45hr-4","1mem_Ps_25hr-1","1mem_Cv_40hr-1","1mem_Ps_35hr-1","1mem_Cv_35hr-1","1mem_Ps_45hr-1","1mem_Cv_30hr-1","1mem_Ps_40hr-1","1mem_Ps_30hr-1"
18446,361.1626115,6.601339091,0,2939.621892,0,0,3653.77407,0,418037.6817,207220.3677,0,389356.534,5456.305091,617122.1364,912249.22,2814.892563,18217.51527,9180.21332,2683.719866,2899.115494,2858.15115,27513.38962,3438.680386,7156.758079,614658.5803,5120.25958,548005.2627,0,1965.296218,0,0,0,3635.067358,3875.752877,0,1201503.273,3718.249089,2469.916164,1084004.468,2047109.965,5930.147938,3915.527641,6756.618204,30458.33533,61986.45703,656637.5832,2052935.341,1885158.721,3198519.52,0,2078.17745,2378.067883,1321225.697,1837781.856,1870350.824,7425.214176,5256610.405,0,0,14706.26326,3877.711211,0,3006195.789,0,7264.711204,12105.21141,4682263.998,629888.1516,32079.15294,0,2099.693232,0,2490.766791,0,0,2184.611798,0
19015,114.0562119,8.879702195,5089.856268,7396.432589,5440.219719,8892.362541,5413.322534,29356.35951,23798.7151,34600.57864,9122.159075,51145.43039,9275.431399,42528.69303,8136.16107,102617.7918,68897.20396,520255.938,148497.0609,111716.8989,4699.693718,2985.189029,2913.117715,2537.404318,36604.87305,2704.599509,8282.087197,2256.032219,42375.46196,63180.07549,258989.8309,3104.430422,6211.689285,6581.972144,5527.66099,164358.9579,71477.38161,7493.212954,63559.18082,317370.6757,60537.76471,21855.7161,8769.687943,8928.286664,10561.04751,4146.873033,7597.361374,105426.6104,78206.55519,8479.962771,10261.8214,6668.532874,122874.5325,5477.302567,1382674.562,4529.860205,115609.2734,3888.35852,4586.61202,301841.1833,87688.06392,5217.956904,36446.70264,14804.98306,76000.53249,10465.66843,15620.44553,216413.5433,182930.9623,93449.28517,7905.204425,6195.216313,6881.669449,125234.8844,6697.924646,12716.97463,77902.90576
19633,124.007511,9.923601223,4337.938101,290225.7353,2178.826284,9730.323736,3057.097995,2985.442889,367359.4369,1036259.599,3740.276398,160976.3553,0,246070.1511,265795.2254,3901.205897,104085.4319,10203.72766,5932.577501,3314.009445,4009.17749,187097.9174,4155.424684,2714.263192,776587.7854,2780.326105,1185880.746,3183.094116,2894.32358,3238.897692,1203037.361,5395.259984,11642.47654,534444.7072,354744.4818,811736.5234,8339.001839,6334.340598,600687.8868,311815.9308,3766.697025,4707.790847,3701.329743,8108.274275,5373.133705,294519.957,270396.5394,494277.4681,404503.3083,24248.13938,54302.58815,179260.077,488130.132,558875.191,751699.7436,130384.0434,188241.6155,144432.6272,720167.5429,268416.8124,17665.30215,258136.1795,294875.686,9559.248293,88875.26171,47095.2359,130804.3806,164890.4231,239440.8758,7754.447656,3987.204647,66739.20309,74719.78397,130522.1563,7476.912977,53072.94305,84431.28772
20124,166.0511754,1.476530024,3884940.931,1171970.623,9881233.504,10131877.15,10247008.19,134589.9871,5900775.232,2780325.824,11444911.14,4023353.982,317483.0723,10966246.09,2805378.52,400731.6002,11594375.05,1950133.094,453583.4847,1034009.472,907363.7251,1600554.121,5020173.697,3554148.719,2122359.104,401240.0402,1985844.119,7157871.19,788879.1374,3663875.959,29745.6955,145321.9948,4906085.576,3801612.556,48317.21836,3342033.116,780100.4949,1035874.336,3919241.062,3576551.731,2790009.389,512062.4375,1269735.377,13038013.1,11355970.39,348727.6261,1007564.404,756476.7855,788625.3956,191436.6192,21240.44341,161159.7943,1849469.764,584569.1223,1922235.872,178015.3814,3823046.835,427336.3572,65094.8838,476537.9004,193271.2466,25087.22853,695361.7109,290638.8351,185571.0443,905468.3673,1595566.42,277582.8861,202805.9508,168485.9734,248359.9586,400035.6978,440276.5436,192660.5022,175476.1211,205304.6526,607625.5444
24420,167.0384711,1.023806567,114225982.6,49859639.3,97636392.1,13221854.75,16084274.45,4893729.202,75842782.08,10494255.08,19008424.49,10473428.17,63733276.29,15127090.75,13047183.72,67787046.57,152764979.3,6967093.152,8718443.182,12166943.49,115525546.9,10534076.66,129978234.3,13712028.34,68578592.78,9273616.262,5118272.346,13926231.41,6704448.539,15312258.15,2693069.621,1293039.836,13753943.54,111795324,5435693.163,68849770.42,13132398.71,39145737.15,15601109.67,65216471.78,13076599.82,120104177.5,73897609.89,263718746.2,19722748.53,51153784.44,3691501.119,58419366.46,66247307.32,8172732.004,23817614.99,29993305.37,40026872.17,35572625.25,57261128.52,8213945.469,52016353.77,5314432.003,1182445.853,7010269.661,26788001.97,24830269.57,3252442.592,6325032.19,6590333.674,16169848.44,8950467.704,86409930.24,29919385.37,77739128.22,116741139.2,9784669.675,20146226.29,13713102.88,10591284.07,13899509.42,8893868.94
24645,144.0668702,6.75624453,4373146.235,40667.81395,8552150.571,1229812.31,22003352.02,251617.2612,85299.9562,22402.63488,1813816.959,26874.72896,97790.74609,35237.09114,43542.58846,4303882.534,3040022.268,1057615.968,3087445.826,5517083.769,5197550.243,63102.00825,30082384.69,942889.0569,29856.84767,2256957.495,31975.69032,886837.5702,248237.4933,1590455.522,71342.96875,15503.75967,1442835.19,37578.06765,170608.6372,130586.1096,2347631.081,6829123.791,310284.5439,392451.7954,17861853.14,1967976.134,3043895.898,40405715.68,40702616.9,22723.5384,50346.15237,34625.73672,58881.77863,2822539.2,680915.7778,131179.6755,142378.2131,27903.60969,137843.0374,7519631.551,118571.8648,2880365.244,27312.96707,421123.9373,480707.9524,188354.0984,38765.57326,6238665.299,992538.8715,3106253.475,103475.996,1895014.716,1686654.002,217006.0089,6135634.721,931536.9633,11090661,3848977.987,8409926.475,1887728.913,671455.1722
24851,344.0409024,9.405581647,0,0,2693.903065,269153.2106,15273.17984,5214.615243,3680.290128,0,411960.4538,8037.919179,3475.061551,4435.202808,0,0,990421.1023,0,2813.077227,0,0,0,3450.201353,130444.7446,0,0,0,367301.4801,0,5952553.364,4449.324177,0,1062907.524,0,5345.626803,0,0,6390.665449,0,0,0,0,0,160575.9158,1075323.261,0,0,0,3061.816443,0,0,0,0,0,0,130263.8195,0,4594.725132,3653.492111,0,0,0,0,475668.1577,0,3632.53417,0,942080.9754,0,0,286610.9715,0,95153.00543,0,10035.10626,0,0
25793,169.0507944,3.416584898,89696.71817,2536251.145,35815.40307,98072.21018,91558.65527,44821.05698,2297440.669,2114522.638,33153.01736,833869.7231,101352.5559,2400022.809,1861882.172,207151.404,193359.3298,319901.6099,44445.35519,156006.0601,718844.7178,366217.2149,814172.9947,559686.7909,545975.9811,543831.4507,1397712.613,456406.1622,290007.1925,395737.3224,8557.499854,10208.81782,520557.7667,365353.845,9707.513625,1208198.887,731265.1228,378698.2331,4357996.063,1180505.486,466233.7434,278110.7483,641197.414,240335.2817,1263871.74,472327.4172,100471.2777,83366.28207,59784.42677,53305.73123,132595.9247,105435.7167,516835.0211,113270.931,103815.0527,128114.1175,2420405.38,247810.474,10348.43891,41324.4758,386498.4906,189197.7213,110062.3476,30933.66871,37244.37199,119127.3097,480758.5298,659557.135,88425.45789,36448.92141,49836.56053,633159.005,681686.2033,525684.6768,617479.1807,759852.8913,163344.488
27447,159.0304633,9.883672994,249493.6982,393593.4695,230228.3565,69694.67168,305971.5501,1992635.003,695016.9018,263257.0678,336979.7594,1297418.222,260049.9451,1308247.777,236815.454,3140092.149,465901.4462,3756438.642,3655080.392,6200238.153,244110.0909,278295.9182,122245.7732,112106.4255,967402.9052,269121.0604,626359.6238,614418.3195,1323654.186,63683.33474,385642.3768,299018.2636,722250.7283,195845.1134,746245.8551,173271.4774,1558887.387,5452202.528,713381.7167,549133.4163,2288960.958,2963358.057,3005291.606,298708.177,177469.4378,222357.5758,342736.9994,158045.7927,582204.8804,218947.4726,171109.2447,310853.5741,196326.5103,105251.7884,122822.5062,78078.84982,138679.4031,29993.64558,747030.4409,1847669.717,1201731.278,302667.5269,131705.4876,74523.0477,1127658.902,252664.401,152812.7181,468993.4465,1657868.704,386677.4394,85517.93848,1010237.429,401468.9893,1196159.398,34011.64164,982260.35,980193.5826
35289,173.0721817,1.302144602,8937.459644,10395.45483,272145.3052,217360.6949,335501.9469,113009.3942,206384.4384,150673.2118,293707.8952,55117.58977,243963.8351,170994.6893,118788.0678,402782.3912,368312.7639,132904.3488,730054.71,769685.6547,45010.95057,27886.99868,119795.0159,132456.2459,129608.4739,292261.6076,120953.6995,168175.5873,317808.2176,160563.1091,1756.196047,2016.390733,235181.5489,9829.668703,2320.459683,139451.9882,1105381.732,1249859.357,102378.5763,76097.09864,1364921.438,338903.5675,1059478.321,244228.8067,226378.2306,6912.805531,24922.93895,8787.575014,11728.67391,16167.30416,7748.155946,50350.33079,42580.97734,5300.898348,138524.7939,36523.88755,59667.63019,64514.43943,0,96210.52957,29305.27668,49266.95311,5680.01948,170173.263,131889.1703,44539.31759,26191.26668,220663.8227,132458.8106,695013.8859,130877.1978,1840436.675,126517.2883,828032.4301,128329.2084,2019822.108,1378741.142
35644,182.0461373,1.246749796,38881.95136,103160896.4,2322244.785,10618547.52,5748964.789,31056.64505,206235452,200894803.3,22234934.34,371803071.7,83152.3887,469355183.4,296519608.2,65630.2877,37536561,137066.6364,128590.1915,234431.2099,121233.5633,74016824.01,2109575.437,3432751.942,213183083.6,105829.8153,174388722.7,5021755.87,53250.38086,23123900.34,4782.579544,3762.418433,17215545.25,90069698.04,17418.39396,366948632.8,173578.8183,57542.55913,506339161.6,538085722,260916.5687,174192.4014,131697.9419,7933265.02,17370903.11,34474911.49,95697816.75,97754528.92,133247540.7,13595.35609,8065.254455,95711.17584,154932239.7,72016801.05,200534173.5,2336447.466,411044963.1,752979.1512,4983.514056,140412.7794,33598.71878,23186.75409,157569790.8,13459717.7,181907.4447,1333125.001,322923541.9,15105248.51,68049.8315,23764.57496,10586711.08,37597.06374,8815002.681,221370.0293,4330792.165,68245.66305,12265.31204
37570,115.0038827,1.59314484,22864476.67,22462804.63,17360286.55,18294032.16,19534643.37,11941158.28,17361790.82,21479373.51,22644422.7,17901782.7,34481021.67,27643637.51,19891444.74,26339532.11,47454688.83,929367.2239,22530638.84,480558.2024,13575353.28,13787791.63,20945489.28,15482330.73,16282368.2,13610225.1,16957717.68,11965135.01,9933022.658,14983490.93,2248082.796,779710.2006,15901789.4,706151.3292,3225601.067,25300281.58,17423140.84,15767428.08,28241307.28,24772905.93,15634040.22,33021428.63,18230875.13,53341247.3,37042605.6,5453619.035,6961796.063,5616431.859,6922639.392,22866712.61,2395159.226,14241538.85,18454624.81,3859545.432,25053137.08,9899966.672,30582279.18,5898466.309,1241412.3,18776325.25,14600006.01,3052523.591,6523623.29,5892761.969,11792443.59,19087050.43,14604936.55,30282762.7,17805063.92,7243371.884,7064501.489,11701407.03,13661648.24,8075555.503,5794908.497,10430910.16,10953908.69
39757,341.1101842,10.5790379,221464.368,556256.8321,121288.0902,30594.30331,32791.85637,95178.69413,194002.5604,140059.8532,120217.3866,131932.0002,404954.0292,417371.7655,193397.5046,127211.8676,598593.4678,385558.9011,318391.3085,852695.0624,356022.6662,534277.7549,53993.00175,688725.8707,71609.15596,313466.2028,69437.04994,627306.8988,158916.2153,302534.5113,244435.1338,128067.6151,316913.7269,971083.9802,1365052.841,788126.7175,785787.804,587557.8721,479123.6423,196832.1578,136356.4259,1990622.566,453611.4399,1052687.669,525059.2294,932734.0762,185021.8497,175438.5127,24050.73572,405227.6586,34437.01292,366093.1792,747543.3827,41220.7577,578035.6759,307471.8104,1131580.103,111243.2712,921496.2323,379005.2642,193382.0837,321659.8014,35933.78388,89004.92578,115456.4,697076.0646,207007.0289,221579.6453,761641.0497,593349.8647,33067.96785,72334.80826,27924.42918,330973.1502,325288.7863,132336.8914,993714.704
39784,346.0567558,11.4089354,1636.126659,0,0,0,0,3906.961605,0,5362.877106,0,4150.476262,0,6265.25934,0,318563.8665,0,683788.091,745737.8035,2792666.025,0,4107.544885,0,4532.152616,4652.815163,4824.109876,0,0,42138.50913,5493.752568,12995.78498,6529.545806,3809.882784,8002.046119,6234.962597,0,33324.89089,1506559.15,9818.988868,0,63736.66789,147445.6397,305534.3728,0,5527.945695,3423.798385,3439.678534,4767.055978,5761.221428,0,14427.40327,0,3330.884009,4377.712982,6408.139408,0,0,4965.211664,5087.736526,30837.21206,29715.27063,0,6453.956372,4979.558728,214533.8674,4567.061011,4052.041977,0,469902.1923,49688.90811,0,475314.9509,0,1332412.606,3365.037792,1319362.275,162443.367
45208,104.0354887,11.41746987,5465.534531,7114.182227,5933.398919,4095.208398,15154.93187,11847.86451,7685.476381,12760.72474,15650.98864,4329.478742,6836.793022,4902.565459,3900.692517,7068.549963,134312.3127,14582.23991,37074.20893,20769.34784,4766.830956,2753.243717,6898.843585,14602.67032,7711.871501,8571.027292,7739.371864,4467.124339,15203.2679,15356.56898,304168.67,3788.601148,10250.80218,7285.864146,26370.73853,5262.163871,8617.175528,29084.35557,13602.01821,3746.211638,7180.914113,9011.135906,19876.395,8249.125261,6587.99692,6281.793076,6644.371181,801334.3324,28875.46093,9454.200423,4523.822767,12170.04831,6887.402124,4912.39144,7179.270273,12614.89092,6915.782021,7006.532537,7963.770536,204949.4102,14436.36005,6868.795124,14060.73637,8054.160797,158560.9449,11381.70236,7512.544984,7891.205427,188496.8615,17676.69024,8241.92977,7807.696001,6119.600865,10937.85984,7483.23742,125766.3053,148695.7286
47791,218.1036571,7.176045331,225404.8454,275552.9051,2931879.98,947029.5255,4017973.321,9882792.886,861227.9711,195527.2524,2078613.907,864119.4721,38245257.6,294791.9259,1580331.103,60451374.36,10211787.74,257187417.9,23983435.77,33308813.6,1715004.752,31347.89876,1100126.923,1598177.267,158180.1055,45617343.7,106078.3802,858718.2462,15830662.54,631470.2978,115613.8695,265931.835,491364.0275,234618.5011,696828.9727,1005044.768,39616960.47,24098718.04,401838.0178,767801.3371,40432612.47,99359721.62,130683667.2,943923.6115,2852721.477,23256.15253,67971.72078,20460.32227,24290.49759,64911.37747,29200.60626,5013870.181,138764.9325,92753.08546,73608.7065,171741.543,502083.7791,658821.9626,56766.17731,24085199.64,25804023.42,1441082.036,139368.667,1044645.78,38241344.46,395965.5286,29249.17704,178883.2396,35348470.7,4160323.098,517923.3708,64999251.18,316100.1849,120213126.1,914059.9351,72973709.51,40248703.43
60827,159.0666025,10.36314381,742864.38,3943945.726,758691.4731,449474.2234,1158855.204,1640935.187,3723658.809,3333815.128,1022222.046,4058069.942,2200250.382,4989316.767,5671107.343,2501387.376,1816260.392,3612284.898,1296111.066,1577082.111,943463.6192,2909802.654,1115509.236,175866.1857,3460721.131,868575.4095,2828542.45,1171532.073,1284269.821,506157.4996,2524618.771,1190503.57,996474.9715,2106871.269,3253495.462,3872772.518,2040380.854,2071621.512,3966141.518,4049783.972,1833698.425,2153176.041,1377927.388,1554318.661,1568439.217,2265195.017,1944809.128,1153191.63,1447768.1,857352.5101,1052187.597,2138614.878,2833176.463,1411126.336,3206676.864,1181816.395,3528851.718,360859.8616,1427871.58,2619505.845,2062479.324,1536747.098,1658678.817,259710.7222,1713066.027,1009537.021,3556646.62,1626005.395,1449988.228,877586.3498,848073.6056,2302677.755,242476.7478,2740704.077,711265.4117,2782723.93,1723807.814
