"","1mem_Bt_12pt5hr-1","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-1","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-1","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-1","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-1","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-1","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_12pt5hr-4","1mem_Ps_25hr-1","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-1","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-1","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-1","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-1","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
"7043",220980.7993,94094.71344,119397.8419,25197.64048,80778.6304,405821.2699,1734820.337,678849.1594,39340.47921,53528.74889,35722.41444,2705853.989,226736.6066,48249.2097,88555.28211,963245.1316,331375.5784,84659.15306,612519.5286,3997259.57,107190.0626,46773.23471,340573.3673,12345.18744,259612.862,278386.373,30098.42552,84701.6063,754774.3278,2088087.683,1015728.104,98083.57541,1084761.169,2490513.148,2617057.687,142652.0799,1676385.636,3111303.971,461497.5161,158810.3955,2832798.789,4256567.606,3378226.414,181039.9709,4536671.929,4978094.983,1278212.637,185295.2441,44728.07647,37537.51684,658373.9429,196273.1603,352213.5842,1104090.195,924384.8787,261516.504,33085.23459,131866.3294,2061190.923,579763.3166,1184343.811,4415373.223,2253895.779,1007403.376,1521921.759,51431.91589,11456111.1,686630.2094,3653528.083,2100110.612,9042610.246,10786.88284,2813.515593,11294.49243,36989.18256,10101,217.154851,7.09680868
"7144",45823.38796,86827.93739,283464.5369,261731.1736,29042.31698,282001.4161,430545.3553,54918.8101,34574.6112,27773.58022,505071.5967,120562.5972,42553.42657,417682.3277,315935.765,48446.91826,95303.73468,583122.7091,1097394.465,159674.6259,60271.32785,596355.4698,483075.9941,23422.27412,339047.3863,64314.5932,143786.3072,148252.4599,164078.4629,2407233.651,1054274.161,169690.4024,538891.0374,464384.3885,215762.6996,232447.3229,5647898.977,939706.3621,588236.431,254083.3796,7664854.169,8188565.505,3159660.158,143330.7769,2539540.801,510411.5766,725569.2819,108564.5032,99484.13471,46360.0869,41757.9347,20935.89187,641383.1732,103362.7664,214100.0736,56801.45663,904222.9636,991812.1429,55306.52264,57585.40678,878077.1532,1236981.195,67534.62603,53017.26207,297130.9547,329700.2288,542409.0364,193278.1247,557951.43,956434.5475,743526.9364,1503.398419,10771.03636,1085.916713,1892.422214,10319,342.2394818,5.978475062
"7416",73970.99935,581156.8078,487954.3205,554456.0798,844236.7596,3645891.402,2723991.525,835228.719,907187.6429,3202748.984,3825436.672,935717.6002,529159.9407,2910765.029,5076847.245,903960.601,1069685.157,6972529.898,7461588.846,1594852.177,903695.1675,3324401.705,5438075.5,1848.084515,98207.82796,75042.63568,3370.92541,44507.71726,23434.49719,68049.99308,174851.367,6359.065492,109566.5288,18247.61818,76108.17825,15195.73318,61158.66457,11009.99911,86840.62556,230037.7337,80179.19138,41088.45027,1036943.864,22201.26928,523148.7458,91999.35875,1174504.193,2990.032448,79228.44439,159560.6775,7733.17951,44715.85332,138827.5197,91327.31393,136945.8477,56242.45267,343317.4256,112748.8447,14760.63654,6733.815571,172303.1589,109749.7052,13976.60598,13473.80604,204326.1303,265129.3362,18607.33584,26929.19783,180059.165,165345.9284,17756.26973,30584.56589,204808.3566,219416.4572,2831.295577,10913,247.1403364,9.995728306
"7763",152429.8575,16450.85478,7574.256684,10840.79102,287921.4297,216553.9062,98352.54368,13748.60818,144182.0935,21469.04555,224832.5684,9950.946663,124173.7992,21044.25027,218736.8236,6547.491621,4682.975463,66772.49454,215812.4555,51194.37992,30279.0183,190102.086,103479.6112,48361.83264,102757.1364,164265.4963,3074.504362,597715.381,659925.2248,921947.3921,452883.1933,626262.9056,350796.5094,3144845.642,2386946.882,958259.2943,2402750.056,2265720.261,249438.0717,1116054.581,2291407.63,3470592.28,3009268.237,616989.7126,8458448.182,3387062.878,1141345.893,59743.16021,8059.72885,7228.606287,2646.766069,38825.52541,22703.4788,17391.32317,10218.03439,239801.0206,17762.10825,37459.88902,173984.2795,30683.76355,109105.39,13940.09846,39529.5554,115155.7839,45612.37985,77858.45078,158691.6431,119521.8484,64763.98259,281150.3638,45368.21615,1881.037704,50327.59172,9678.122583,1766.370956,11675,220.0818006,10.87943727
"7791",518670.7623,1108909.868,357628.4973,1258260.589,371975.7768,3457392.645,2497018.826,1454284.599,912896.7485,5846126.994,4374157.927,2681205.373,304532.6273,7144912.026,7462638.906,2244403.961,6146514.924,11759363.58,11032782.32,4614162.348,1622706.922,8911379.644,12301366.31,5462.484263,113162.2757,61607.39423,7213.959634,17715.37348,728482.248,837194.6876,441553.1148,293485.1417,1208115.104,1083232.266,2226196.576,694750.9173,194976.1108,2572913.738,387497.089,1072082.982,5144370.447,3659556.262,6992227.274,1433655.252,15261628.04,515847.6282,2964987.115,123232.2547,313816.8761,461640.1523,150511.1122,290913.5685,1833155.79,1334161.969,2257709.737,719750.061,1406274.971,3658314.595,1192533.185,617798.1364,2570684.491,4997114.486,297268.526,716428.2467,4398144.393,3442638.246,515155.2189,761279.7215,3405241.979,4723443.606,1131207.061,1609.752534,2252.250497,4689.886056,2395.671968,11750,279.1707056,4.801392933
"7978",19167151.79,389958.9756,5441432.06,6058125.809,29107838.46,453391.0483,21007691.62,46079192.99,1598484.333,14589021.51,1229061.542,59802044.18,20793175.13,8929901.793,14403680.43,40014850.95,55501343.31,8453788.449,1464205.182,91242593.84,14572644.44,20973517.11,17724491.28,4451.426637,84174.44166,45323.01073,28185.04009,20984.84247,217709.47,23999.08482,34500.51398,25610.77013,204512.45,216994.148,213984.7213,102552.4081,210589.8591,210155.869,44010.1986,31855.93002,121330.5079,1030955.677,156046.274,40437.6978,306181.6788,279510.7683,142527.4277,118852.535,365306.5379,132815.0868,146381.1494,597918.7446,774817.7334,674329.2582,971753.2464,1172844.299,1943497.979,1188077.246,1711759.689,849897.3445,1421535.926,846164.9855,1103956.906,1620118.167,1441362.358,1620826.582,830699.0641,1452974.525,2175648.357,106282.2939,1205000.343,1894.791214,10401.68314,5657.477888,8598.504788,12196,282.1199533,1.679728538
"8034",161578.0779,437870.5285,397339.1782,670002.764,2689456.881,173366.7704,2155775.198,1308766.124,3778112.542,125325.8315,2337550.361,1061061.143,2683611.482,175623.1899,5806065.057,843185.0664,7041270.541,271595.9793,11306749.81,4041525.408,3445046.584,4407812.724,5967919.327,72103.0723,68938.31364,195945.829,41288.3011,249416.9701,91933.84233,97439.63795,271831.6786,105993.2031,30366.46912,75702.8531,292960.3426,58064.15016,195806.1122,113603.9387,175950.0824,286105.4325,127137.9768,92874.27825,96957.23181,438006.736,244650.008,74117.13552,115925.3594,92147.80852,211023.5331,92659.4692,312771.4108,777813.9281,397119.4356,326103.027,353551.6432,372787.507,300425.9375,490902.6352,697867.2804,542713.7966,359312.6646,95492.61628,717559.1999,1281407.437,826401.85,476857.8651,547798.1318,777793.964,140154.9801,1584621.604,718460.8902,73045.04319,54922.89147,133254.087,124252.8705,12329,232.1408341,16.80252809
"8384",394662.5111,79836.52632,4689182.949,2360879.161,854001.1749,162976.5565,286946.5133,2007250.754,1303789.307,69075.37285,12629121.53,6143647.9,1024673.5,53470.72424,6035605.417,3865930.988,6146514.924,173960.4224,618235.1761,4674989.237,1220354.99,104277.6165,574540.8992,5462.484263,80319.9101,70729.10444,7213.959634,17715.37348,81536.35867,464835.6965,103999.2642,37574.99202,1241051.357,361980.0845,901083.839,109715.6604,2784272.35,425807.0432,235401.0764,519486.4306,5272266.33,246181.4693,7118037.915,879612.8544,15478701.52,794441.4173,2032296.34,91712.33043,73566.69722,273167.1061,60163.33173,261491.5468,1833155.79,1056201.617,2491571.484,645056.7051,3775227.778,3985229.254,668271.0683,819967.3853,1884879.585,6450550.094,475045.6909,716428.2467,2882596.264,6946751.437,4125066.793,761279.7215,5190342.104,8217320.528,48171.96909,1609.752534,2252.250497,3956.627632,2395.671968,13202,279.1707739,5.254046469
"8407",1008912.521,2371664.218,4689182.949,4331696.127,1875127.977,7528496.082,8050127.64,3499081.48,2190988.324,12572249.41,12565394.77,10719146.98,1024673.5,16610340.74,15073982.68,3865930.988,2390653.683,22760990.91,26554205.25,9257631.453,1220354.99,23640561.1,29055098.51,5462.484263,62479.63243,147702.9237,58284.82701,80731.84441,443765.4899,599614.2221,103999.2642,231885.8649,918388.1437,888291.4391,1553585.271,505324.0914,1763019.146,1977968.569,235401.0764,572131.3511,2705306.709,2313706.906,3657887.857,879612.8544,3057234.742,4883013.577,2238028.857,91712.33043,325354.5247,272582.0498,202425.5602,353400.2417,1408823.753,1581313.556,2491571.484,833218.8875,2061156.188,3922773.865,1288336.018,1011610.31,2917259.102,6065701.089,715573.7823,1369809.501,3507887.051,6946751.437,4125066.793,1786857.673,4816303.17,8070578.732,2339663.542,1609.752534,2252.250497,4689.886056,2395.671968,13270,279.1707478,5.178592698
"8541",176531.1242,81870.85233,838155.5286,965197.1902,243536.9317,375770.4994,1790299.183,429836.1262,332021.8969,534759.8649,2067018.292,975914.9802,201225.4024,735977.3208,2089029.418,414689.9798,789817.9977,980884.2696,3446695.889,1910527.018,689599.3932,1266361.606,2621665.642,327044.6437,81510.72111,1587338.862,940805.1909,3241709.121,14152107.14,29055947.79,16870599.13,8908288.057,18669709.65,35330216.67,57294642.08,11825544.79,29101582.41,37875425.83,10205854,7965897.749,33609147.92,54318675.07,67419638.33,6077672.588,43292383.62,53143285.34,31207099.92,659520.5679,1329338.255,54341.13989,496134.1999,786586.1925,146291.1847,153342.1958,205750.3563,506373.1168,165229.2452,1466794.182,240167.3224,181468.2769,182758.0709,2308794.221,144731.2784,224741.3326,215613.1,451970.3334,285161.127,172189.3943,2679232.925,241200.2236,264042.0305,3087.246644,14568.35051,22067.24001,3377.483565,13630,259.104151,5.643200317
"8825",1779731.293,3531786.302,2374154.145,2143684.096,2298392.373,233315.9931,5681998.987,5232518.522,2993317.805,325527.2869,5113966.137,12046393.91,1204985.171,2340671.856,10029284.79,4530298.766,4440683.887,315500.8801,16419691.59,14912707.77,2443074.043,1071945.047,13926313,169450.3719,113432.5374,329381.3116,44421.98073,131092.8095,45257.36492,178134.7612,337889.8358,292251.8459,23957.59026,270132.8341,3378537.668,111091.1863,33914.72479,71558.95761,77064.11215,77495.24763,89335.33008,136216.9076,444472.4709,114886.756,38504.58735,185824.9024,260864.6105,80875.10807,146955.7358,328488.9061,215022.6029,379234.3178,29300.47164,302941.9815,33634.47919,398292.8972,4297.202031,686126.4449,38449.933,1033711.355,3147.634667,404362.1422,66346.81993,478079.0867,927.2948117,172457.7689,61682.63293,111783.1875,33232.98834,179322.4028,68863.3208,22884.64663,9578.487937,3912.5638,51286.85364,14413,160.1121438,1.141881439
"9064",3498312.143,29702.41731,5098965.28,6824410.664,1970004.611,20140936.22,10281232.82,6586598.71,3852515.655,14976946.52,13925651.81,8858625.765,3758633.219,12030349.24,16047335.66,2104889.953,6611874.464,36303.494,20234238.23,9357617.157,4517206.081,11140914.77,16398977.66,3740823.181,44996.84739,8005507.323,6109443.743,2034429.118,32319860.23,18720750.39,12598446.31,5496346.283,24109055.43,21566536.95,30747978.06,13292649.39,558667.3561,16585017.36,4925404.262,6718893.204,23253487.86,50636180.9,23780745.2,8177074.087,56987.16212,18947452.4,14566754.05,4610503.193,33824338.59,26558988.44,10574627.24,19002699.12,20530460.22,34818585.89,49102724.75,39575397.6,47737297.19,73241128.67,34051502.04,41692984.99,41969563.85,82194234.04,28941130.67,67050235.15,63960873.26,125849391.7,32874125.82,54863868.38,104937199.2,114047924.2,49942949.56,1845383.986,607047.0599,2059833.384,754810.231,15153,217.1296691,11.12606016
"9195",60108.4374,12118.05804,32169.98486,115959.1268,75423.72868,62841.77783,61065.70155,311618.008,75475.17867,58113.92751,89807.62221,481528.5755,81619.88376,41480.22279,48995.68484,67871.66558,879380.2856,88059.14074,193213.5272,511844.32,163671.1508,46370.18509,47241.3059,249638.9718,84949.29317,57883.34428,71873.63744,126037.7831,86740.34995,30901.52882,544238.7166,262670.8177,200669.0303,304530.5251,47934.65404,256068.6685,169401.8752,167785.9177,171071.9281,175304.084,56115.18409,195085.7945,256320.9726,77336.49929,203677.9935,157836.5107,424244.1056,1477723.934,1740725.294,1745259.017,2718365.109,3665369.02,1954287.093,5480796.914,6708204.606,4700705.419,3234246.949,5136083.165,10668174.94,8306457.57,3970553.603,4140304.678,9220996.254,8701963.133,2506980.716,7252672.717,3950190.917,8158173.671,4746788.296,8464043.553,10480803.95,3059.974267,22363.20562,1907.257095,2756.414544,15605,243.0977473,1.942118677
"9273",0,7552.581762,2312.624083,2400.955462,0,0,0,0,0,2354.323124,1949.639377,0,0,0,5503.880031,0,0,5600.61266,4377.639406,8738.134464,0,3996.71081,0,188746.7265,28708.42673,1038476.79,701408.587,2387812.48,11608815.05,8690313.008,13245453.64,8283484.408,20568079.76,18874169.03,56207632.92,21123306.22,44483972.39,35883619.8,13251572.24,26027062.22,61505053.04,280205124.7,118808917.7,28531022.11,84625895.86,61354020.04,98756910.98,53001.83086,864053.424,614827.3177,248089.8931,2388610.178,9704396.662,6643001.001,22830760.95,7450943.988,20011046.66,26575078.15,19945925.7,7976854.039,24139755.94,36781995.21,20470090.25,12956912.97,288272750.9,39330953.79,25861264.9,16978807.39,54326111.02,49884079.72,35490103.97,0,0,372284.548,0,15914,690.5078332,5.010711089
"9554",438970.0717,1584885.258,648452.9762,779598.6876,2196989.965,5707571.321,4480871.22,1751627.618,1097075.59,8525611.541,4708598.375,4482019.697,1275285.044,7757378.606,1694506.215,2368048.488,3759366.81,10227877.81,5982179.465,6156437.795,2605748.646,6861211.855,4923484.688,6188.992336,15939.37,10357.95491,2377.330704,76437.08329,320092.2126,378436.6559,235798.9537,314578.4522,422936.1524,409496.4956,779509.7457,465584.3684,669973.0695,486127.4234,172979.7967,414782.2934,817384.1397,787551.7711,995494.0476,392584.1616,1177711.719,956123.3587,821958.9436,143626.0145,1587404.894,396671.179,88103.26037,2104516.275,5145774.561,1560113.217,2221155.361,4483429.591,8716765.317,7261222.185,510413.5084,2953460.416,5686589.668,6025083.204,2293383.559,4738521.9,4975872.298,263336.3094,875542.3653,2865704.004,286706.2838,4829544.983,2218969.117,1409.529365,1682.61146,4353.647885,1618.858773,17210,152.0575971,3.10189467
"9599",2001448.585,47011068.53,23542337.01,15887345.83,3984155.249,78195529.49,29122500.18,6793058.811,8961557.375,72383240.12,30944107.34,5823113.232,1768960.402,78208927.47,51044378.02,2010931.213,13198193.85,111278376,33085032.33,11200793.32,6446618.414,85970448.09,66387675.7,8253.770202,4818.679071,1763.269506,3410.215623,5644.268297,2678.613773,3056.267418,2113.33358,2774.60908,16089.17849,0,0,6012.110229,0,0,3955.410326,2711.990689,0,2051.06368,0,2956.329885,2273.655863,0,2940.283018,59232.88474,0,2911.81675,3790.737683,4935.797142,0,0,2876.829603,3314.102713,23587.01687,3390.667525,0,2378.521797,0,4197.929975,2458.524466,0,4066.777001,3905.449152,0,0,4971.950801,0,4403.178544,8253.034897,4063.639028,1102.689578,13053.01196,17440,312.0405724,2.561404408
"9696",65689759.57,34145267.27,1059932.261,111300835.6,297637581.6,32599038.78,133307536.1,526245475.7,1067666.574,40301696.3,124417431.7,169866940.8,190567888.4,45009082.27,23003.03263,327035736.2,599119756.5,15904362.4,31154518.23,337661795.5,2287339.512,274584.3418,24570.42889,58499420.94,20128408.45,81225952.29,301999678,220052265.5,27493057.55,78948691.16,275548239.5,526193908.5,35765641.14,86810953.06,2297775.97,18097.69392,25641853.35,107885203.7,238116807.4,337933498.9,24470960.59,79327449.95,4991496.062,324220647.5,4909782.027,93249643.67,113078782.4,77168682.89,27571268.7,75715629.44,405007875,392581059.9,84002865.24,193952231.9,8549327.167,276954742.6,13255107.07,69003002.79,333540386.8,539073209.2,57759150.27,58381072.19,500238705.7,533228947.2,56093546.55,79722124.79,330585362.4,585488828.7,42485232.75,110871574.8,456318565.3,3646.733426,23191.63995,24155.52073,2205.014068,17538,218.9434708,12.89819291
"9710",4421911.527,10034296.66,7726977.128,5561469.574,5875893.441,19673932.91,10008303.4,10752626.76,8016189.212,25174817.13,12953635.65,17411959.04,3085461.312,28911423.16,20301820.38,2684681.71,5145443.373,33927411.53,20167921.96,22158245.14,6518698.768,22572601.6,27811032.02,17856.78741,106667.3448,17060.76217,4981.359269,5848.040817,31726.62003,69626.72363,42350.90088,0,15019.19587,644403.8568,231667.9507,4114.237599,85114.85049,659673.1697,15395.37101,175043.2054,35234.63684,234053.2829,22646.38497,7458.23014,132881.4791,0,161418.91,14500.80004,62447.01292,13648.58594,10825.21659,128873.1886,5628.354531,3794.03695,10176.99889,49545.97569,0,0,16569.87404,4740.162862,0,2795.27283,9955.766153,2753.928792,8382.476377,5409.690953,3421.063681,3906.863034,4825.346855,16024.93207,5113.768049,0,0,0,18184.18059,17552,347.0568635,1.691282911
"9748",30411.95293,6475328.675,4176429.577,6584410.426,630239.5369,11791915.32,6211415.088,864457.1349,725277.8752,8805050.98,9147940.12,670445.6144,344778.7049,7055850.405,30087704.83,1172757.632,1421565.992,30425248.92,23676382.96,3476065.057,1077795.901,11177143.88,31005816.91,0,0,3967.970715,0,0,2401.236466,0,0,0,0,6394.132845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908.369219,0,0,0,0,0,0,0,0,2610.607968,0,17592,252.0004971,8.427659504
"9760",1314162.442,6701999.485,3253198.504,5376144.505,2657949.849,12907470.67,9454654.947,5078999.631,4004909.626,13446951.83,12001908.66,9420804.958,2574876.149,15522648.38,33432176.51,4879629.71,12782080.99,37613967.41,51391965.21,36968761.21,9238715.861,28956253.15,61770924.09,1599.562243,9599.267483,16966.3659,8323.632445,9636.260754,977.1235054,21790.70411,6756.724707,3247.216258,6471.614231,7162.266055,0,4893.117426,8453.152382,0,4631.93844,7655.73739,5639.871077,5940.211568,1437.729384,14014.36495,4219.386741,3906.799479,5096.764694,0,2204.498232,4524.426072,10241.63497,5672.380334,7321.823134,1799.912471,1830.59487,1711.204932,13051.04534,7971.071642,3417.740068,3385.235835,1168.743253,2631.29391,20208.48592,5245.708966,5725.369758,0,8956.722402,9746.034147,1711.504114,13337.19713,8027.98467,5953.993625,3746.502086,1666.525199,3156.017443,17604,135.0471236,11.08220669
"9862",4209442.191,3882337.79,3572042.232,6576544.636,4067672.37,6676419.647,6651003.658,10379293.82,4520790.474,7577521.718,8315530.286,15600319.99,2902642.848,7825612.59,16672610.65,10616675.21,13647378.85,11251708.82,14674557.35,17575675.11,6639260.455,7489906.024,20569089.32,299517.5159,519188.0523,5022046.817,1363738.92,2167773.134,1998430.396,2275306.342,5931278.973,6335992.128,2428521.007,2495773.659,8611046,10132945.97,3763189.116,2938728.759,3839189.288,5816366.099,4673442.697,4447130.068,10567161.1,5304222.779,7660009.128,3935389.243,15740748.08,637543.9743,4207037.441,3275467.448,2045345.864,5221264.101,1699320.546,3694185.298,4381331.125,4342824.571,3693747.992,8215888.593,8558356.89,4096706.301,4407002.768,7689401.787,4729295.764,5491415.037,6100980.721,2939059.774,13882047.38,8118595.988,4188913.811,6901876.477,22783665.5,156748.7142,420075.1262,1162149.481,929034.6505,17722,132.102071,7.006307249
"9898",162565.6785,2290509.299,1106476.132,1820284.719,614897.3864,3963669.52,2182350.079,1183397.766,813940.709,3651386.165,2805922.122,1194135.497,390793.4383,3441718.829,6947347.731,1049374.319,2004097.475,11152301.93,7867357.433,4424594.932,831734.1977,5798306.291,8657013.521,2695.468912,7005.098003,4837.585581,0,1794.945491,5652.25868,12546.52346,11657.61238,5864.365455,18219.59252,14514.17399,170828.9342,2434.847479,102239.0069,6622.773243,5792.83835,2097.624764,57964.60933,9971.435767,217433.1238,4162.514755,216587.7549,10997.04499,4944.05406,0,5206.595437,7022.647569,0,2322.917574,8091.496481,2992.385764,5799.398531,15009.40247,67974.74437,47855.75153,3268.994824,2747.127593,32725.10373,38661.61472,2534.474103,3596.345058,35622.01493,57564.87077,14862.51705,7589.131281,29429.61044,90599.95916,1512.6733,1028.249104,1928.409624,1320.552923,1452.038509,17763,269.1247533,8.280677936
"10050",1430599.159,2418894.67,2334690.189,1050834.905,1974791.124,8908753.126,4613363.08,4453635.254,2020675.661,9811959.381,11995399.72,1427153.996,1035645.999,10706282.11,23675313.42,5972654.156,2955437.388,16831171.17,23287476.25,9892152.628,2930971.125,12489272.54,34654388.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.595316,0,2459.333533,0,0,0,0,0,0,0,0,0,0,0,0,0,1768.511754,6424.831061,0,0,4346.551224,3256.616668,0,0,0,0,0,0,12447.1815,17710.08694,0,0,3910.360021,4059.279853,0,0,0,0,0,17932,460.1024686,4.877132175
"10357",668644.1672,1151096.737,1520098.189,2957641.116,1119043.152,11468735.14,6578701.664,12320393.73,1381863.266,1142010.077,1777031.744,12085069.56,719999.819,2524529.016,6126701.402,1666762.95,3735285.185,10229571.2,5162932.635,21094761.71,1464363.611,3444998.035,3183223.265,1208853.083,3853961.601,3493799.677,2520632.962,10425472.3,53821453.41,22527840.56,4574466.695,25703508.28,4961135.818,77341660.68,9318540.523,32738872,116049412.8,5481155.595,3947600.724,5535604.533,13240460.17,10467515.35,8739794.078,23970993.58,13442761.16,10634589.13,2364198.402,473129.3771,1996041.635,484777.4542,86949.01909,597925.0437,4163386.242,1659394.58,3584597.207,1496776.354,11544204.04,6194380.894,3988372.968,1090394.61,3869525.862,10286144.64,3595960.857,1999504.189,18405237.65,10848180.94,4267797.863,1431566.822,23742429.85,17167038.59,5978963.866,26610.38593,162377.3506,75157.57952,71686.14194,18303,125.0711558,4.677105087
"10378",924473.5979,1521397.772,2114955.111,2783134.565,5466383.999,5012189.437,4632985.139,12105738.63,7774847.791,9634990.005,7590724.026,17329582.05,4630202.604,30615286.7,32701821.24,3879736.213,29101669.09,61224341.07,10820929.4,62261949.68,8761912.705,54691168.5,32415241.78,81809.13353,76841.1204,761902.3673,102497.5294,47932.88175,396184.3556,877707.6778,600531.6629,355989.7161,298100.1866,997972.5359,849139.4421,341119.9151,166764.9949,332427.7482,110245.3509,632968.9317,862831.3346,1445004.79,1145164.254,703054.2884,1730591.068,886104.3477,297290.6483,93725.57809,168324.2162,106024.9384,52241.57444,86972.57073,138408.771,124031.2476,118962.1203,146222.0187,101389.5516,308071.4718,63669.08839,193852.2944,56022.7938,258475.5647,83452.90936,198691.136,528620.7812,116591.343,26066.99198,168772.1114,317705.9647,133956.9401,65684.62091,22188.34677,27077.06036,74804.03193,45657.13854,18333,186.1489638,5.50443957
"10385",451176.1718,877145.1717,922264.8153,544869.4191,934593.637,2676926.242,2546364.342,1283189.636,995629.0069,3814661.859,2515973.703,2252529.549,639355.2051,3644548.958,1843103.25,1101310.42,1738207.78,6054795.252,4533809.832,3045634.721,1421027,4545859.463,3021258.832,54637.29036,588298.6123,368164.8895,152982.3239,570950.5649,2399486.617,3300327.507,659323.5657,1371829.913,3127806.718,4285631.874,5623793.967,1580600.426,32185.91683,4361589.23,733138.4775,1524983.046,35952.25792,7348561.376,16952.85937,1612800.371,6439831.624,7203027.045,2685623.687,143524.5493,1074517.424,590428.4655,206262.3138,1003505.34,2522150.393,1794078.334,2221155.361,2158583.566,3351356.711,3511939.395,1206636.34,1422537.026,2406454.755,2929385.003,1036336.052,2062204.371,2858903.053,2422121.436,1401672.068,1553852.008,386280.3423,2972582.479,1036950.073,3413.129512,8360.681636,24797.77139,17651.24197,18343,152.0567929,4.250411391
"10481",17947.89727,1130458.317,871125.5877,810994.8513,496241.3858,2243579.41,606419.1137,26012.39754,596914.0723,2368923.656,873059.6341,367430.6753,276967.9683,2445480.732,1600273.278,256187.0059,285049.0449,5915633.026,3106442.075,619062.2387,74617.34443,5202977.454,3890359.632,1627.043651,0,10722.0458,18581.05307,67063.07854,24297.79811,13780.5794,20929.87326,105269.4473,7531.322614,5744.927743,46240.86238,49249.15364,16113.43509,0,32979.70866,50287.83995,2722.52538,0,14898.16404,11210.67754,0,2776.162172,77740.47304,10419.00789,1426.338483,24950.49256,1865.489048,4717.143406,17103.75513,88133.22978,22358.29315,54601.72607,2695.783211,46397.56355,64112.54254,98633.5761,0,44967.09676,95841.23124,409474.8965,5621.513794,80534.98551,102652.8158,460944.3591,34198.71676,196157.9137,80213.9588,0,0,1172.405229,1214.393874,18470,367.0645006,4.447932602
"10526",23919.89154,348143.2277,512043.386,1244226.157,822708.3057,463286.0433,877188.7161,1924808.609,2844127.168,657858.9786,1015912.581,44147.15555,559046.6995,980772.5243,2259241.203,541061.9199,682042.0923,416959.9736,3040516.759,188337.8352,899039.3663,1611233.286,2949190.603,64409.94445,333003.822,2467633.993,191560.4353,608070.5631,746448.4334,3294323.556,2514999.441,527797.0279,1213586.314,3560898.365,956599.5705,332924.49,1443184.785,4793935.377,2375565.936,1804835.706,1487721.392,4681532.465,7579360.306,1235404.35,39916.55328,619939.7187,223368.8738,66556.41893,780732.2415,2625777.738,1136551.785,3901831.647,2453124.185,3165876.355,2541573.529,2214384.525,643221.6531,2705415.278,151718.7079,776061.4117,2014447.63,2152283.275,1917991.07,1490149.527,1055051.907,3353234.399,725820.6301,1847719.416,1036339.883,4138541.392,465707.3748,0,0,0,0,18530,614.9857301,13.03845801
