"1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
746.4847833,866.0994228,0,1450.493833,0,21597.77003,4543.879977,0,36084.71905,10818.60444,3382.270444,30313.06127,8539.377455,52399.28503,95103.76993,26175.05986,65604.84519,0,0,0,0,0,0,1486.204363,0,0,0,1519.251015,0,0,0,0,0,15463.9496,0,0,0,0,0,0,0,1225.825937,0,0,0,0,0,0,0,0,832.7729554,0,0,0,0,0,0,29823,353.1458168,2.240341898
0,0,0,0,0,0,0,0,0,0,0,1907.478911,0,0,7575.321337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29832,445.0744547,7.056642558
0,0,1375.697395,1888.195258,0,1403.389728,1068.383109,0,0,0,0,1500.19007,965.7757243,0,2252.443571,1108.228106,1136.146781,1024.40948,7206.528576,1328.922059,2029.824006,2927.575836,1700.604733,0,1966.569001,821.2163011,1901.133793,6141.248826,4003.843553,1127.711466,1848.485121,1807.562788,699.0434899,1123.588025,951.2044385,751.6032,1274.4682,0,1539.388288,912.7484652,0,0,0,0,0,1075.525572,1245.464672,1303.295763,0,0,0,1121.059755,0,0,698.6251171,0,0,29835,333.2073497,7.159754012
0,0,0,974.7689522,0,0,1215.836872,0,0,0,0,2616.661725,0,995.5429896,2635.86231,0,1240.875686,0,4258.907691,0,0,2607.532093,0,7617.574402,0,0,0,1976.696137,1250.368386,0,1263.533798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29839,363.13441,6.201595382
6039.997622,2759.165792,12985.23384,6124.502607,2969.887668,7147.802574,2592.476264,764.5184579,4421.72005,5429.323359,3647.167495,10795.58519,15057.46841,2234.280213,2656.600184,6213.991368,8372.270936,2902.953388,3022.131055,10926.07363,3204.929742,4330.493985,10877.76186,23722.86443,8592.526112,0,5579.624114,46230.37189,5520.272727,764.1617767,8741.590601,1040.920827,1023.167037,3045.39819,14166.31953,0,1155.818025,4470.501677,12576.21653,9820.560829,876.0091462,2168.47691,8800.363071,0,3873.68362,6882.42102,11217.77938,4415.407792,702.3920773,0,2933.152189,1879.728146,815.6360477,1142.161421,1851.450132,2164.656134,1400.350018,29841,399.2172985,6.898565113
87608.10754,40738.24494,98514.9113,102252.4939,33012.0093,102162.8221,87326.5657,18085.90387,59544.35814,49062.26525,85186.53084,76291.89132,65652.45203,31372.40143,63557.19018,131353.5943,112978.1347,109557.126,54899.66882,148703.6829,113980.7205,34203.67727,402368.1144,296354.8013,55876.57891,8002.170333,153450.5633,321029.857,87610.38712,19255.27538,190601.1615,42630.04848,1731.936601,152715.8731,160482.8433,1317.38705,181522.508,65330.2971,116791.2579,120283.1854,23060.75947,111471.3593,85108.5674,19308.9087,218176.1085,62254.45111,60666.73684,219309.193,14884.15264,3613.871634,82099.7581,65117.34648,17361.40833,138512.2398,1220.631164,50014.77099,311673.627,29842,985.0861031,7.196173942
0,0,0,0,0,2117.701645,543.5275537,0,1151.241356,0,0,3177.863748,0,2726.888958,20467.8227,2376.30781,19281.97233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29845,581.4337891,9.333819567
14307.2126,2110.02145,20421.05155,14987.37599,1347.543927,26752.57429,18221.97609,3065.421795,12591.31039,26312.07431,8188.251958,11037.67528,23534.94179,7967.30498,11935.9291,35113.33052,10111.42974,22508.76824,17947.73755,20734.41564,30844.05524,9060.283283,28024.82647,47870.53272,9236.179682,682.5573006,10892.37477,42618.60726,18283.35696,2508.679939,6532.582204,17565.02812,1620.375651,3709.820256,4397.117837,1006.534815,17734.10234,7051.405656,17544.12446,37788.21195,3369.560262,18609.81441,7229.693869,3067.592203,12867.01434,19782.79,5517.534733,5133.836634,2572.492833,1187.64238,29878.3407,14379.89803,3628.338181,5130.37293,0,4263.387394,12663.78836,29847,432.0497612,6.879460529
0,0,0,1125.429887,0,0,0,0,0,0,0,3288.660056,0,0,6978.338375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.662158,0,0,892.5857011,0,0,1128.060819,779.9345483,0,611.0745523,0,0,29910,496.1034984,6.983938651
16556.74885,2368.867747,0,2296.931316,0,1468.849566,0,5242.072289,0,0,2311.711982,1386.694019,1399.877332,0,0,1071.142894,0,982.9022081,1488.055845,0,6901.980308,1008.319496,1088.263168,0,2208.994988,1060.232668,0,0,1114.386303,0,0,0,1009.943146,2696.408114,0,0,0,1286.61427,0,4124.969304,950.8945989,0,0,824.2713521,0,1864.639403,7423.892261,0,827.8084779,0,2114.857864,3592.511675,0,1380.052281,0,1039.870185,0,29941,856.4418879,7.769294452
0,1104.492566,0,0,0,0,0,0,0,1362.911875,0,1724.161023,0,0,3447.372405,0,0,0,0,0,1844.612429,626.5138699,0,2112.210399,0,0,0,6985.163425,934.2645646,0,0,0,0,0,1139.973534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0634297,0,0,29947,303.1600851,6.859176153
6762.72858,7044.40513,9153.506367,4974.892619,7620.207656,24564.15165,4199.47128,9350.035974,36044.40881,8704.186252,8577.035863,5533.406779,7773.318427,9057.85455,122198.7373,17443.98412,8892.523698,14006.14271,5277.726124,30021.14256,7161.325462,3121.02808,23939.75373,2343.485993,15747.07105,10525.79098,101786.5555,2072.392194,8378.256755,11135.31081,48732.09241,8639.973461,11908.62451,82412.28214,9471.129816,9356.155745,15376.8878,8172.460723,7482.328223,19546.7106,10391.1583,90152.71951,7346.639181,39529.62715,37895.38639,5050.102711,4896.954613,10642.14815,20187.76069,9824.074916,18413.15717,5444.094391,49849.04949,17582.32485,1901.385911,4258.171383,25700.11685,29958,606.5986645,8.656605497
0,0,0,0,0,0,0,0,525.491785,0,0,608.2518737,0,421.2822973,702.9504558,495.3986242,0,0,0,0,0,0,0,0,0,0,0,2670.699854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30031,790.5404157,9.248629623
3113791.278,3266533.663,5642808.118,2096669.046,2394848.078,3140846.232,1896955.352,2108738.9,3931510.206,1795915.835,2816162.838,2162193.374,2843186.192,4034152.001,4505261.521,3101615.875,3659103.498,4616879.311,2748496.202,2739929.46,4048194.096,1911265.36,4670769.901,3619013.612,5329526.785,2486552.943,1858041.382,2451130.82,5496849.296,3052334.872,3093057.16,3546241.824,1818687.937,5645574.417,1675797.604,3730926.01,5407952.9,3490382.263,3518948.487,6404461.849,2970065.765,2373982.045,2203377.694,4550602.075,5851694.373,2855214.332,4842512.85,5722629.485,2193057.605,2414602.212,5042198.458,4479734.389,1767320.485,5524960.948,1134615.675,3106211.82,3874989.661,30096,163.8466248,10.33100698
10131.16777,0,15064.7434,72106.31356,5545.324682,77868.82123,54819.84142,8256.035964,121159.8512,115088.6439,41565.49948,151492.367,133328.3977,49978.40302,162133.4093,104234.328,96530.95992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.316457,0,0,0,0,0,0,0,0,0,30097,300.1964143,5.112884108
17229.96501,2713.228316,15612.08846,110240.4888,5422.774793,84778.05536,119264.2225,15839.8813,127661.7753,141439.5457,91649.17623,71466.58962,222775.2905,176561.5935,247098.2461,262632.918,319849.3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3924.720243,0,0,4963.979763,0,0,8590.608959,0,0,0,0,0,0,30098,793.312768,4.851811133
36205.21183,0,0,117316.6675,7367.852298,38275.12543,144519.3285,12251.51728,18779.67709,147398.8458,82011.05027,49715.65568,412153.1522,102067.8243,39705.17433,341613.9784,174433.3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30103,689.263176,5.791830785
0,0,0,4167.678665,0,159526.5431,17046.12448,3593.443181,205956.4206,43478.91802,68071.45738,298804.5944,163374.0493,127933.0247,428169.6712,216044.3349,164941.5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856.453401,0,0,0,0,0,0,0,0,3741.509039,0,0,0,0,0,0,30119,426.1917673,5.189996867
0,0,0,15437.42448,0,19241.10596,12446.61116,1345.236519,19339.38344,25235.219,13071.51986,69263.83904,45550.54269,26593.21059,81210.23409,37743.0735,41459.7833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559.600307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30121,369.1226172,6.035650721
5192.442397,6546.413676,63169.07967,80001.7701,12843.09311,57585.76486,135577.1498,36747.55352,175799.6196,207962.1182,63049.16376,506467.7646,126364.4801,211134.615,557542.2092,320893.5218,171729.4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50781.50783,0,0,108335.9782,0,0,65497.57348,0,0,192007.4069,0,0,78599.87794,0,0,0,30122,632.1356156,4.703527769
173210.9158,139323.4532,77481.57752,34048.94768,98476.01825,122594.5651,203771.6197,131868.9733,94724.19474,128029.4328,66479.91082,159568.0521,111193.3107,80260.42072,141316.5812,108790,104746.4766,103243.5279,85227.22226,102220.2009,127187.7627,91628.24903,124186.7126,111326.0835,46539.8027,154281.391,81592.28393,157765.0115,166099.7643,93562.95779,93662.86936,158214.552,96865.73096,67779.20712,101321.791,92581.95659,50646.65145,153551.3254,47169.42655,164328.727,165143.0236,87233.1423,148030.2232,177457.2844,45300.21589,83129.98361,159483.6795,66518.06231,126317.2013,62650.07237,84180.12833,179682.6266,91002.37678,114311.6582,109268.4749,168140.8783,106455.1392,30124,309.170061,5.677088306
1089023.19,1874678.129,928336.1695,1311966.726,2876390.682,1535578.853,1141304.709,4941274.097,524501.3974,483746.7065,1248280.462,2366352.798,342484.4505,654100.5896,775239.7922,476690.0282,226639.785,285161.4672,1544055.86,780661.2446,506229.2106,5977896.783,899446.5606,5139454.472,1169400.933,3232259.653,1229834.426,2894336.013,1271208.416,3230997.899,903057.4176,916118.6372,1501446.532,3892928.388,1232576.574,1432894.467,2821548.301,908120.6746,511411.5017,1153950.035,2956089.833,2491086.507,646115.1579,480377.1424,1344675.841,762944.8503,1757541.522,1389093.798,760410.1775,2070004.43,1996556.373,490164.1239,2048900.63,7224621.051,3062383.95,832274.7216,6631665.604,30126,627.0838272,8.665338898
75701.54766,28114.04452,142031.7783,113558.0176,46372.70483,73886.80036,69786.69722,58398.22372,113207.9331,66827.96665,41005.13371,74746.77427,231586.0504,54058.75626,58860.39533,98915.15572,67321.67475,45898.01376,141720.0501,180093.9462,133088.7434,60059.64589,48381.8792,275642.8312,52868.07903,76705.74515,28665.09933,218715.9053,114610.95,66720.92141,78561.67188,56500.06466,26205.99898,41322.44696,77049.31366,37392.93474,87169.55226,77528.48828,60846.38497,150556.2644,32953.16648,131508.2774,209436.2507,63735.24643,57989.99859,79346.90879,43059.45339,240433.4565,52593.04768,30563.71648,176398.5741,48383.13114,50846.22869,54851.24797,536009.0845,89427.53488,79132.15294,30129,355.1576976,8.214949355
0,0,0,0,0,2304.880581,0,0,21402.20027,0,0,27606.0371,0,2063.385184,29047.87971,0,2187.537402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30136,627.3643582,5.502994235
0,0,0,1914.800136,0,0,0,0,0,1697.065779,0,0,27274.28163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30156,378.1529104,5.996887724
0,0,0,0,0,0,0,0,0,0,0,0,20755.58099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30157,376.1367589,5.826095572
0,0,0,3645.647267,0,0,0,0,0,4539.906965,1853.260601,0,20130.30913,857.8510882,0,1344.774339,3235.660713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30164,419.1162973,6.484229557
13154.78014,2213.545921,2469.609257,33623.94879,0,0,53667.74787,1284.339073,2541.067019,54890.57458,10354.1166,4615.325884,97148.70537,55464.8203,9350.312644,55122.64925,90195.44364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30199,820.2934021,5.116312079
21902.57245,3769.900419,14521.05912,107907.2134,12333.37646,44797.61463,31874.92149,7217.187154,67289.26103,143853.8125,14307.23062,77622.35539,54480.69285,76795.76648,33148.35419,173686.4819,188077.8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.589381,0,0,0,0,0,0,0,0,0,30204,732.4112413,4.826922177
1225.699814,0,5986.942442,2149.800058,842.5312002,7035.032818,0,0,28168.99698,922.8574349,1053.338241,31591.13327,2381.491162,10700.79899,94186.95405,10651.13445,7216.59952,1778.839291,3874.762571,6246.421724,1361.188129,0,4709.67236,5304.336063,1233.973414,0,4287.333109,8744.801635,0,0,1679.736482,0,0,1356.941873,3736.385955,0,2870.615834,1351.580799,3674.942008,2040.288641,0,2203.648418,1016.240413,0,2116.603045,1522.305912,0,4336.838283,775.4792047,0,1620.611062,2785.307637,0,0,2733.661709,873.682815,813.518343,30219,252.1601825,5.924143466
641595.3307,269453.3615,445492.649,563630.1697,224934.6905,343453.4673,573521.7364,181814.6608,383029.3129,590748.2518,368401.2901,433097.8166,654575.0737,427378.7257,434223.219,565126.7775,493808.9624,597860.1712,343546.4819,419787.8071,522961.3867,331849.5343,483887.5332,1046973.65,480770.6694,113419.6165,475679.8281,1137999.032,438330.5551,126085.9978,425302.0578,302689.9711,79072.70994,366894.5062,811531.1521,70965.43563,301722.1124,416690.7427,775556.8628,593981.7208,218461.0692,420599.794,830089.7847,231115.549,455408.5131,604751.2942,801749.4898,457036.4932,352658.0417,54431.7359,513700.2109,584244.0093,303419.3457,318790.4826,461346.1819,637777.5497,568000.3034,30222,733.1359231,6.564147727
0,0,0,7262.647739,1450.876833,2614.291862,7892.72885,1140.413505,30041.76696,13332.50686,28644.0182,47818.52544,30480.18615,45715.93589,93649.77943,32790.26153,87984.91554,0,0,0,0,0,0,0,0,0,0,0,1504.501482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541.680094,0,0,0,0,0,0,0,0,0,30227,322.1654311,4.3077235
0,0,0,0,0,1521.354569,0,0,26064.98311,0,0,19867.11609,0,1402.314026,62863.44282,4698.634315,5043.895345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30240,699.2089803,5.38628613
0,0,0,1420.982549,0,0,1204.719337,0,0,6545.425156,1500.527939,10016.06118,35843.62789,0,0,7978.024627,5815.663199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30244,419.0481277,5.987438687
21152.4887,12610.69858,360558.341,18997.4105,12202.02023,634433.108,55352.77295,4926.941065,189056.5129,11788.48326,46239.06672,287939.6766,36510.76812,11085.74272,283409.9739,9109.07424,15336.85394,678284.208,454429.7662,624311.0138,4411479.937,2492540.604,5078020.926,8202939.796,7163307.602,1197631.982,8019786.027,13129025.68,8460522.059,2864382.907,9475308.043,9634231.281,2122624.598,11426514.96,17531955.69,2116097.769,10607139,1732376.89,677350.6927,5411233.361,682919.7651,5042431.08,7677621.813,1138047.18,6472399.637,3292650.822,3181618.888,4869384.2,5121498.638,481530.6879,7691313.736,7881453.824,2162394.578,4357399.335,423.361472,973.2764988,52096.79116,30246,163.0397855,2.905626307
133307.7277,24500.20718,157689.1583,105874.8647,21545.30752,79067.60731,109038.4372,21760.01466,79958.94931,157745.5273,53376.70777,81054.58613,158089.4938,65489.47985,116716.5365,115105.5789,40313.68966,115704.4127,71028.37036,178432.841,106128.3086,92914.43538,197534.1811,620730.8759,120446.1143,9802.091758,195585.5562,685791.0415,100881.8725,31765.05179,77242.35561,83329.24012,14629.858,61626.25738,122127.399,10903.21413,49762.43547,103063.7181,155107.5843,168577.3218,80628.29044,153561.6731,192222.2579,75709.36396,168836.1606,143429.6022,136575.5639,110990.6035,59139.65036,16525.35555,157530.7778,141100.8896,49217.3335,102290.3218,3433.052766,8918.699131,13280.64907,30247,225.1492994,5.667135891
33774.62469,7125.552554,28062.83906,78391.34365,20897.86025,85527.22967,100672.1413,22004.97622,118104.2527,114169.5742,88578.41179,120361.3545,170110.4921,116139.2868,173415.5314,167409.1658,181270.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604.769655,0,0,8112.258004,0,0,14735.92812,0,0,10822.61135,0,0,542.3517185,0,0,0,30250,293.9515044,3.169443781
258300.0427,36607.75579,926854.2857,751789.8153,80853.43952,1202640.157,922751.9606,30903.78927,1044992.149,488477.8355,36761.21384,1712966.4,659461.2989,48471.21998,1410812.789,524870.1103,97703.64313,1175238.12,1878679.651,1332631.587,2027563.243,1699176.897,2144968.163,15688128.73,2114507.157,532319.3199,1937261.78,20750137.34,1902783.24,843317.1361,2091225.1,1403770.865,464398.4187,1471436.062,2225449.731,336369.8614,1031765.721,250989.2157,1510766.944,458746.4915,231209.0059,620053.2063,399953.5722,217379.0686,960285.8946,312191.2284,1148970.567,593854.5523,226426.9265,143111.5652,604902.173,247223.0729,364218.7726,351739.9865,151744.8686,80419.23036,140226.3746,30258,263.1317842,5.82933317
6571.203964,1680.728217,1186.850518,24614.5746,2580.782458,23348.62159,54081.02786,2223.610124,29761.06255,22239.17683,28271.73541,21259.59693,52094.8072,39216.82726,49697.84044,31472.93299,32166.54621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212.114612,0,1026.270719,0,0,2123.100156,0,0,1818.938599,0,0,0,0,0,0,0,0,0,30271,375.0644628,2.091307154
0,0,0,0,0,0,0,0,0,0,0,3589.458833,0,0,3133.528743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30272,559.2360882,8.04155599
54436.69779,2666.236537,69315.94674,69337.78761,5129.292121,24834.8387,60789.85559,2086.336077,40324.57947,68436.13313,9712.95911,68571.83341,82740.76788,13637.3538,58878.65774,45136.68857,16246.41654,29576.87707,14735.03246,15123.62422,43206.52755,24331.71359,19934.20336,452532.2532,15819.7886,0,32057.20054,583036.9228,44268.8981,2442.073228,27161.23085,21328.63698,2504.5828,28413.02009,48670.72981,0,6899.914697,33071.86068,37562.45273,61727.73001,12379.10514,32182.75369,103508.2048,11105.95998,36994.058,55390.21053,123680.6195,29944.81325,15029.3647,3451.632067,27384.98973,52285.72867,34955.7371,8870.589018,327473.0347,273653.4556,207504.8042,30288,635.3248596,8.779147626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30290,564.3320564,7.864440492
0,0,0,0,0,0,901.8258665,847.0152,0,0,0,3345.637513,1219.636375,0,0,0,2254.613719,0,0,0,0,0,0,0,0,840.4904137,0,0,0,0,0,0,0,0,0,1087.887133,0,0,0,0,0,0,0,0,0,0,0,0,697.625714,0,0,0,0,0,0,0,0,30327,441.1217117,6.092122743
86739.11107,15303.58504,723538.257,5414.338965,11588.76437,1481821.742,0,1440.871369,666272.9482,6150.577159,6881.153622,819095.7853,13398.01159,0,861297.078,4234.753428,0,73502.63729,40313.42043,648202.367,1952.080771,1278.422174,764603.8832,112795.791,2508.013107,0,6955.632822,37666.78346,0,0,19585.00242,1525.746849,0,104337.0505,8530.76885,0,158122.4124,454720.6695,281617.113,43684.8813,138677.2016,1048506.1,0,77786.03315,680811.0237,14784.84221,230894.8683,515973.144,312919.7487,5197.807211,619333.2853,618844.745,81581.32225,317420.4163,0,0,0,30347,698.8243312,3.696278119
23536.97946,8069.896958,115609.2596,16029.56987,7828.245558,88644.95464,8612.226336,6796.054013,94200.29125,53997.80796,13059.14417,97974.00467,34077.62597,6681.138296,79212.7402,36724.48941,9540.661209,14626.62918,13908.36477,112765.6641,15495.6576,32677.04887,99909.44246,361776.6343,11644.67565,3113.357805,137146.5561,361027.3954,8887.342423,15643.35765,88639.93315,31208.47985,3042.625742,117522.4583,53627.81812,2226.906721,59660.92385,4728.842679,1642.80942,38646.43336,7199.033794,96372.30704,18182.88349,6274.851232,36766.20891,16783.0727,11008.70969,140902.3309,39747.728,11798.6781,90444.76979,26790.98251,9679.731075,68333.9981,100194.8336,8368.484979,179042.8712,30392,445.1052893,6.161051181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30400,669.2724818,7.971165033
17370.49579,6278.966764,11762.91051,78788.82174,14288.38638,39577.08653,58411.59499,5572.722632,49966.95873,95702.89863,72397.22979,96331.50148,113756.3013,92714.66489,98631.69522,76095.34024,95887.99299,15713.06483,20848.40687,1682.940846,13445.28877,3002.883465,1766.063861,1103.252477,3400.268131,0,1648.576367,0,954.9094837,0,0,0,0,0,0,0,0,6524.759986,16309.08695,11332.01622,954.1290365,3493.167985,12336.69057,520.6803286,4084.986495,30715.29581,8162.269411,1768.570029,866.177203,0,5090.52709,14066.31758,1212.155095,0,0,0,0,30403,383.077483,2.335024828
0,0,0,0,0,0,0,0,0,0,0,0,2453.100133,0,0,1685.115895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30409,1133.313947,4.877642373
10431.9136,2664.745727,2606.111802,2045.150583,2390.494475,0,1044.642055,3313.804294,0,1327.153089,5626.795021,0,23457.74,1253.943411,0,0,0,2660.500979,924.9292504,0,0,2220.582982,0,10936.77876,0,1426.409141,3707.253733,6533.472361,0,1004.610201,0,0,854.4593145,0,49201.66876,0,0,4341.912598,5780.326423,3555.746658,1261.525992,2345.680696,26611.31197,1067.931983,0,971.8340162,950.3213962,0,1054.365043,939.719289,0,2737.336174,0,0,105649.2919,4689.265924,37599.70331,30425,565.1168648,8.279467487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.6289058,0,0,30467,566.3480481,6.651085594
0,0,0,0,0,6769.416676,0,0,15966.73439,0,1228.690549,27596.42424,0,14100.18119,38957.45072,2493.59485,14094.44407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30470,414.2279359,6.224956037
235637.5432,34519.33528,51196.39921,248305.4098,37043.61928,65324.17932,241140.109,12179.95248,70616.47943,104164.5605,144425.6578,22685.5704,219842.7037,114219.9945,27560.22998,75129.44888,112158.2472,120129.2456,43395.93897,40159.72523,127143.8906,47802.00616,113308.1543,165998.5184,128435.7512,9183.804742,111933.3406,313376.2509,123934.547,19996.08322,33361.38362,76902.96227,4242.762375,51139.96825,156506.0169,5027.042938,76357.50165,124614.7061,58733.20855,149927.3937,44823.75058,103784.4081,290709.547,49956.61263,109476.3414,253022.3647,102422.1334,146738.7372,32168.63855,21820.80461,28726.05905,340586.1089,46691.60821,28111.91088,129490.4773,100051.5957,102991.0963,30479,1053.196904,7.079637002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5765.940323,0,0,4700.24855,17665.45462,0,0,9725.630687,0,3945.392668,6613.927319,0,0,6268.66023,0,0,0,0,0,701.9539569,0,0,0,0,0,230476.1579,0,0,0,0,0,0,0,0,30482,546.2809214,6.235361193
1549.484797,0,1589.527361,1252.374484,912.6096683,0,2714.043252,826.9962829,1851.952742,1590.297643,940.1296878,1275.055146,4463.20591,4513.7319,3223.855892,3603.18421,7934.699138,1254.637931,1226.440563,1520.151689,1187.672397,867.6313841,0,1577.43278,1006.542373,822.538189,0,1902.145059,1082.805435,702.585169,0,950.9844962,1273.491386,1096.845886,769.0680444,806.175936,0,0,0,1264.967355,832.216795,0,0,954.1311306,1294.759972,0,766.1294215,1003.838118,765.3132848,1250.63383,1240.787064,0,1372.725122,771.2542784,635.7584637,917.0383076,0,30504,207.1750501,5.955820006
0,0,0,0,933.1440141,0,0,0,0,0,1197.392325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.553929,0,0,0,0,30522,472.1252016,6.247710187
0,700.9810771,1009.940858,825.4048996,1896.334603,1654.139432,0,575.8003754,0,752.883575,810.0066808,0,24972.66127,0,0,0,950.5643937,1230.623617,742.2498413,880.4141958,940.9975893,741.6391911,1073.923982,757.2425386,0,780.8200007,1014.002525,0,1483.708768,1011.273231,956.3767626,760.4670778,1253.140954,1049.716312,1397.378775,959.2596913,773.2721115,1083.923517,0,0,1165.339619,831.2658524,0,668.2375786,0,837.2092168,0,1540.516501,723.8921574,1013.136172,1178.43179,0,1042.892202,706.1377659,0,689.8445756,1596.657328,30525,306.7711851,1.926564258
