"ID","MZ","RT","1mem_Cv_12pt5hr-2","1mem_Cv_25hr-2","1mem_Bt_12pt5hr-2","1mem_Cv_35hr-2","1mem_Cv_40hr-2","1mem_Cv_30hr-2","1mem_Bt_30hr-2","1mem_Bt_25hr-2","1mem_Ps_12pt5hr-2","1mem_Bt_35hr-2","1mem_Bt_45hr-2","1mem_Bt_40hr-2","1mem_Ps_40hr-2","1mem_Ps_25hr-2","1mem_Bt_30hr-3","1mem_Cv_45hr-2","1mem_Ps_30hr-2","1mem_Bt_25hr-3","1mem_Ps_35hr-2","1mem_Bt_12pt5hr-3","1mem_Ps_45hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_25hr-3","1mem_Cv_30hr-3","1mem_Cv_45hr-3","1mem_Bt_35hr-3","1mem_Cv_40hr-3","1mem_Bt_40hr-3","1mem_Cv_35hr-3","1mem_Ps_40hr-3","1mem_Ps_25hr-3","1mem_Ps_12pt5hr-3","1mem_Ps_30hr-3","1mem_Ps_45hr-3","1mem_Bt_45hr-3","1mem_Bt_12pt5hr-4","1mem_Ps_35hr-3","1mem_Bt_25hr-4","ExControl-ExControl_3","ExControl-ExControl_4","ExControl-ExControl_2","1mem_Bt_30hr-4","1mem_Cv_30hr-4","1mem_Cv_35hr-4","1mem_Cv_12pt5hr-4","1mem_Cv_45hr-4","1mem_Ps_25hr-4","1mem_Cv_40hr-4","1mem_Cv_25hr-4","1mem_Bt_35hr-4","1mem_Ps_45hr-4","1mem_Ps_30hr-4","1mem_Ps_35hr-4","1mem_Bt_40hr-4","1mem_Ps_40hr-4","1mem_Cv_30hr-1","1mem_Cv_35hr-1"
18276,368.1456038,1.792111091,1023.582613,1183.639169,0,10146.31938,6162.509891,10825.6726,0,0,0,0,0,0,0,0,0,13911.80572,0,0,0,0,0,48972.00218,339917.6921,158908.8015,158180.0352,0,211030.7178,0,337294.4387,0,0,0,0,0,0,0,0,0,0,644.770356,0,0,827427.0366,7820.081832,0,14443.59494,0,1174859.395,9306.333971,0,0,0,0,0,0,730102.7395,123591.0846
18281,301.9047642,3.659230195,51271.23761,36100.46295,94213.55861,13449.16237,2115.772972,17978.84503,126638.417,110881.8649,43650.9662,30801.23123,22271.62431,95669.87969,10160.26452,441591.9875,14209.01039,3184.765589,431864.0333,21701.38576,352597.9712,31087.24178,342920.9419,14908.49054,19236.96777,1528.692932,0,62820.57891,0,55074.51079,4517.131943,5484.574539,60547.57351,74612.76783,74019.45037,65529.10477,25890.10575,43160.58802,123115.6661,40901.61378,0,502.1405598,0,17725.61145,19433.59174,17539.20844,22660.06137,4284.145784,318319.8026,3435.015806,45468.71789,23368.21618,102500.0898,269105.3349,211928.4035,35099.78532,41631.80472,16546.88537,7397.47199
18284,500.0748605,5.590048185,0,0,0,0,0,0,0,0,1497.383653,0,0,0,309484.3564,698365.7474,0,0,434762.777,0,407647.57,0,803959.7174,0,0,0,0,0,0,0,0,153878.2314,280456.8948,5601.162637,379215.0032,438925.4246,0,0,917621.6221,0,0,0,0,0,0,0,0,0,637851.3912,0,2020.3448,0,367839.1978,590879.6894,521035.7966,0,556466.4899,0,0
18287,532.2042701,2.918937967,242678.5359,113669.5401,0,46863.103,64358.36234,112298.5838,0,0,0,0,0,0,0,0,0,92931.21144,0,0,0,0,0,69023.56811,105764.7326,24871.09557,7401.913173,0,12832.22762,0,30102.58996,0,0,0,0,0,0,0,0,0,0,0,0,0,196771.3367,126760.5511,163571.9697,73188.22473,0,119110.7014,173683.2976,0,0,0,0,0,0,213316.4376,393691.0548
18290,601.1258666,2.49193828,0,0,0,940.5038389,0,0,0,0,0,0,0,0,91916.71062,397854.9083,0,10641.77247,654116.931,0,499883.8734,0,509503.0568,0,0,0,0,0,0,0,0,116648.861,247049.8924,0,364278.9747,320087.8092,0,0,744675.4363,0,0,0,0,0,1341.153341,0,0,0,477994.736,4857.672083,13799.87184,0,538525.5253,616234.7875,494872.2668,0,340761.1743,0,0
18292,618.0064323,5.106634424,21182.5201,0,20386.67379,0,26885.29182,12305.76519,19593.8626,28326.88104,76498.12736,11361.37749,17238.39139,10846.45684,391857.082,360039.1402,2554.984634,28685.17528,314232.4812,6572.376706,427970.7568,9235.658781,412314.2168,19331.05945,22584.80562,0,0,18898.0008,0,0,2710.006798,135666.5352,355415.8659,48151.36697,101539.9837,354164.301,20671.92086,106820.2929,385027.1069,4135.179926,0,27110.31655,0,0,28549.26894,23115.40929,13517.49311,5232.799876,343552.4277,42566.73793,118905.3817,2160.89566,402646.039,514665.6626,447197.2518,3275.531318,482804.7765,13479.05917,2400.968471
18315,910.4552641,10.17767089,0,0,859.5217863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.4897884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.227351,0,0
18320,197.9019312,10.57156586,353563.9871,680467.8794,389096.0419,182766.1666,82129.28548,444436.454,151570.4604,96350.10487,263665.2395,213726.1297,141412.6003,329567.2348,248383.4831,515452.4148,270798.8235,440038.1497,166948.4998,270808.0476,149058.6616,116354.7092,205093.2255,298517.1821,247657.8434,761850.2336,401364.7856,502162.2814,289399.5079,215281.0065,431653.4057,199234.1166,413193.5362,130036.2799,309045.67,326571.1947,307144.574,977008.9209,586824.8636,599632.8958,591291.204,143223.0598,302953.7652,230082.1365,287673.4047,242953.8821,450978.1879,349877.4736,652624.664,207019.6438,307483.249,149947.0459,1175714.25,202181.645,429698.8962,682374.5722,1198802.71,136444.307,209924.1501
18332,281.7635793,7.821256036,229377.8244,249473.0718,236005.5723,255361.401,181042.2119,221647.8473,243624.6322,181454.2281,190278.5329,232251.5384,210475.0573,167281.9046,113362.2896,345991.0291,22913.40667,34626.57419,232219.3794,174979.7195,307874.2649,78030.91347,232475.6555,257146.8534,227875.3248,123686.4227,83971.15697,190705.7898,56130.3683,165239.5417,156317.3012,55691.83842,124762.9518,305886.0221,154413.2046,178373.1649,86659.96335,494727.9118,226353.274,635913.0574,223999.9591,565562.9191,0,238017.8834,824881.9585,421890.8627,513070.7007,426136.2613,670115.2821,588603.3443,430730.559,285661.8995,447196.8374,446310.37,645150.1706,567631.9936,451609.2408,976532.7574,898695.0734
18350,770.1844166,3.9071724,0,0,0,0,0,0,0,0,0,0,0,0,73660.07436,243526.9564,0,0,485835.0156,0,209538.6478,0,209758.72,0,0,0,0,0,0,0,0,6176.323296,56576.61455,0,65168.27961,157194.6139,0,0,253552.2346,0,0,0,0,0,0,0,0,0,102069.7395,0,0,0,11928.72269,76978.56441,6008.079571,0,16847.66738,0,0
18353,773.0841198,6.823584583,401824.1022,509699.9671,551515.4896,552108.7119,425565.3137,498112.9243,779810.4834,709991.5491,359640.9075,451208.0955,725771.5731,727793.0876,378017.2024,645584.0787,201481.9336,583010.9752,664637.7835,201729.2967,837793.486,266099.5338,757848.5179,335540.9991,242206.0867,113710.5121,89340.25656,351463.1405,69365.71036,605379.6705,178222.3286,110365.8069,256026.1189,590053.5755,195031.9504,203388.0726,498577.8823,165602.0305,702251.0976,474704.869,549876.0926,747703.1193,979336.9178,140001.3271,869212.4656,488117.9092,794146.3839,557050.2896,539082.1638,544667.0296,500226.0053,134174.3366,415417.2206,585346.2741,555172.1083,565353.9754,527443.1784,1147800.781,1570772.248
18358,451.9063858,2.074020079,0,0,0,0,0,0,0,0,0,0,0,0,53909.07533,202317.1975,0,0,94100.10227,0,180054.7725,0,229478.0749,0,0,0,0,0,0,0,0,9923.620754,45458.06731,0,69599.30601,76815.6718,0,0,175321.0242,0,0,0,0,0,0,0,0,1182.582804,37078.94107,0,1925.180788,0,162033.3573,143446.9892,128932.3744,0,145341.5578,0,0
18364,590.1190544,6.59000214,49722.24782,28900.82501,56474.63479,7114.388131,8519.746093,13765.08129,34838.57767,59904.43352,29125.00752,45461.11379,37609.32332,89253.66155,36455.72113,40131.15562,2578.847355,138888.0408,73327.6885,6884.18699,28806.26968,3982.197917,27192.90828,5678.799591,11167.22794,922.1162544,0,10466.26374,0,11683.24754,3450.114059,1314.008295,9913.679314,24481.34431,10932.55613,4744.538852,13880.36108,5351.12779,14834.51812,3334.499877,9623.070509,29066.89258,533595.466,11812.44683,5876.13093,17602.61473,4432.345154,2166.408403,10860.11177,5119.741174,15887.3022,11518.37433,6096.282212,11361.83697,4581.784669,3159.268507,5611.789966,80587.86748,57985.68177
18373,259.0541353,2.584035198,0,0,0,0,0,0,0,0,0,0,0,0,108822.2272,59071.6604,0,0,157591.2925,0,525286.0405,0,662125.0984,0,0,0,0,0,0,0,0,39324.57261,15681.73657,0,55518.19794,313229.1423,0,0,550663.6896,0,0,0,0,1074.628472,0,0,0,0,80387.04456,0,1768.712504,0,171642.0673,217717.2535,172389.3234,0,319453.9121,0,0
18381,383.7059321,8.634206944,154626.5579,526287.1408,183272.2988,85485.71303,173406.285,158095.1442,291062.254,510723.2076,74385.45228,54390.68554,85758.85925,207041.5033,256815.946,149132.323,287206.1206,491448.1902,201868.7532,150950.977,243423.9605,148049.013,55110.95334,118753.6441,201769.5947,62352.93927,130781.8814,155562.8337,165012.4535,66076.02212,55944.58251,84103.0268,131777.3709,350848.102,126025.9056,150620.5666,69720.10815,142033.8206,30324.2052,115564.1205,153108.5033,41741.60725,91385.2921,236747.1773,78262.48488,197337.9489,96584.12905,477738.5513,62333.48356,250746.3263,38087.88553,357545.579,319409.1701,131329.8229,414481.0002,106501.2958,53625.80088,243513.269,121983.3889
18389,531.1050236,7.824993305,44187.44095,21073.75298,41776.93615,11995.36718,17044.07904,25007.50615,26353.67545,45118.44983,25166.99505,36666.38121,9512.736706,114147.7272,15891.43445,20300.88688,5923.01534,47258.72692,84248.47104,3009.808459,17788.57484,1501.782119,15721.95969,8161.12785,14576.27041,7862.043939,2623.652836,12366.88912,8057.524209,4187.292779,5990.604906,0,19079.19833,7410.55467,8137.559009,10861.45395,4864.205665,4262.003054,14816.05319,0,2599.436448,3086.867599,3325.041389,0,4176.617227,12085.38569,0,2669.864252,7954.707992,3622.118382,6185.409189,27188.42268,4252.737386,0,9079.466355,3314.892604,2894.086,34983.58789,44234.66275
18391,197.0562509,1.33735328,0,0,0,0,0,0,0,3691.171193,782.9127615,0,915.4674893,0,128804.7413,73453.51838,0,1263.41419,199008.3781,0,437310.7208,0,1049065.49,0,0,736.6047836,0,0,0,0,0,25914.50045,51764.01349,0,9471.311122,245698.2111,0,0,175188.7176,1497.667491,0,0,512.5515722,1074.612931,0,0,0,0,245232.2753,1514.738182,0,2572.81696,228768.5833,135656.5284,41825.35009,2322.643732,99264.88775,0,0
18396,437.81309,10.57923672,47794.38613,36716.41422,112287.5444,16464.20097,21969.6879,22208.87572,30958.65475,86276.6074,25828.44002,42429.4051,55350.93575,43087.77856,31616.22875,48115.80759,24746.00752,170852.0014,26370.44229,24463.73199,17529.31182,25721.58925,27090.27838,31074.50092,111602.098,102225.1404,30617.27246,42471.64433,25608.03705,38561.94183,28486.04056,29029.9025,10534.95436,25921.48071,28298.39675,33686.56989,35035.25135,22630.71334,44793.55765,14895.5035,25899.4702,37975.57636,344446.8073,23532.50828,22371.66904,74748.33716,19414.98835,10161.71363,18103.2689,19130.33572,40432.41198,18360.38626,41890.26561,24686.26641,10791.9744,6953.582266,25181.50529,29976.75217,9918.118364
18407,286.994996,5.68695841,0,0,0,0,0,0,0,0,1359.478626,0,0,0,436966.9058,120387.3122,0,0,145648.9943,0,96052.28411,0,122127.4623,0,0,0,0,0,0,0,0,55919.36355,7001.911757,0,18999.30553,83388.07394,0,0,81830.85297,0,0,837.198294,0,0,0,0,0,0,67900.40413,0,0,0,10119.48366,64808.23065,45876.73265,0,30917.60544,0,0
18409,172.0977558,3.172052178,1074324.677,2476835.933,0,3810459.456,3076254.757,3181785.138,1523.184819,0,883.8598494,1815.317966,1159.170393,1575.430934,27874.44644,31770.81367,0,5526866.444,43668.70795,680.7942099,31623.70295,0,42411.09708,6223.726106,48167.64098,17026.8674,18536.47018,1267.153366,23907.90998,1337.630002,40592.17669,712.5676148,0,1913.372121,15036.78167,14717.05428,1570.005818,1826.975067,11410.50935,3058.405434,0,3506.562788,0,0,2687437.456,195845.6434,1163695.407,242584.5192,22952.89859,2836068.581,2569082.701,1961.996951,31060.43269,44332.0497,29800.07165,2727.918662,62868.27874,76603.12189,315243.1773
18413,279.1597234,5.726944715,51065.73222,43526.33339,28097.00917,37816.17173,36045.12678,62650.82044,114327.5923,45123.7555,42807.8819,92757.74236,116651.2011,141679.675,35801.23601,33795.30887,25037.13006,27254.86214,34514.44563,39706.96361,51954.43218,33488.5893,51728.11521,46904.53141,64771.88437,29283.26094,39945.98252,54513.36843,39162.50674,45601.14226,34079.79809,27984.5125,31089.41685,94948.52781,22897.65241,40019.48169,118159.7566,91718.53954,85227.22791,143141.4208,39913.21357,34284.33467,38413.19431,191446.3432,65004.22591,74448.77322,28330.87364,29230.70205,29033.13914,31299.4479,62585.65818,124976.6401,27334.60741,17756.1776,39397.57915,212866.7479,51308.05993,407902.2125,563263.1907
18419,519.1910204,3.289536422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18440,460.0459339,5.747439041,0,0,0,0,1172.982119,0,0,0,7368.677661,0,0,1318.445773,296262.9109,89688.49429,880.5354143,1496.545843,90163.84122,0,68371.45691,0,77032.88949,0,0,0,0,0,0,0,0,1759.274736,9516.047146,1623.475052,4363.393512,33790.79681,0,0,47508.23574,0,0,944.1809092,0,0,0,0,0,0,33389.88751,0,0,0,3520.649943,25277.63454,3266.038654,0,53473.35167,0,0
18455,473.2820981,10.16250617,17808.75335,117787.0871,17968.68875,12292.49818,5677.265997,98156.61468,17271.51829,29130.95504,3631.189365,21331.8143,20550.24521,75438.75325,3269.438411,33503.47756,1179.478196,48117.06832,25029.99333,4219.056997,36478.72738,1691.798567,39104.31678,6741.870963,4296.970742,0,0,4850.124321,713.646499,5136.22809,791.3721543,0,2651.196985,15672.41287,880.4823303,1016.33821,8327.453542,8137.315361,7109.372335,3743.432338,3166.697454,449.3233111,883.7735221,6900.553574,3692.40873,4723.450163,19158.38352,1009.423943,5979.87708,1053.628535,9829.587825,9064.593616,1134.686599,9231.150119,3030.675771,5292.668799,5258.083489,27674.86136,62542.57612
18477,529.0545587,8.06676415,23671.96587,10339.16606,20390.20591,12422.36305,10335.1814,8021.346393,14854.25617,21514.43748,5923.557826,17946.87805,4550.584742,53730.8505,9704.977717,6635.267187,1173.851053,76621.29878,34642.46162,0,12975.21856,1082.946515,13108.60916,3654.543143,6244.327791,0,1272.311785,3604.465975,0,1851.556222,1781.448905,0,6382.758254,2737.359892,6388.073127,2026.225013,3001.265479,0,12317.04221,1878.652264,8705.345612,4302.350776,38356.13234,0,0,2125.843873,0,1772.369806,1232.783751,0,0,1558.556552,2052.746141,1617.553637,3729.194182,2036.489798,1078.731332,25461.16268,29691.89071
18481,1029.930312,4.126850727,14221.50752,12136.26183,15890.45593,10972.76286,3289.46278,8733.84939,24697.54657,16881.89374,2880.55877,9836.753322,22039.96082,19134.5446,1743.137436,7530.278219,3168.15702,31468.14683,13965.55977,1512.89924,15559.38555,4318.415361,7158.954789,3840.146497,9265.172234,928.8094607,0,12164.21564,0,18115.36392,4218.579884,0,1560.4771,9658.475073,4203.978889,3596.460605,34308.22633,3503.904594,26449.71679,10525.49288,1373.578274,0,683.3667652,4990.849304,17268.95887,4022.117199,6501.042332,15063.53681,5030.781784,6720.601959,13181.14766,5037.460979,9413.98191,16033.15525,7816.863383,3657.950298,9851.235693,2450.433497,7992.006274
18484,278.0624816,2.017185964,0,0,0,0,0,0,0,0,58963.04643,977.606294,5628.802045,4229.558492,179508.9042,399045.9101,0,0,365829.3949,0,818499.5574,0,952906.9167,0,0,0,0,0,0,1763.855685,0,49366.04516,62463.87107,38076.75942,138321.6439,345408.4596,3089.317183,1379.688803,444180.1462,9411.240093,0,0,0,9268.374747,0,1435.765194,0,0,295784.5786,0,1262.676888,22464.99447,470087.9645,773263.7838,580562.9846,17583.01524,791409.2816,0,0
18487,834.8380637,3.939092654,5071.461025,14008.37206,2548.486802,16814.01448,5998.928933,15946.29983,11012.37883,10632.9692,4482.155408,13731.28533,7336.902633,12856.36079,1507.132414,16967.14326,773.4028693,10699.90912,19455.4089,1114.938633,7471.48329,6175.728683,10033.91292,3529.465008,11046.1477,1103.09329,0,11314.61855,0,9440.865447,2673.681969,630.2261937,1371.197514,4081.285092,2102.578589,5420.604501,18140.88865,3654.443746,18943.06987,8740.615201,0,0,0,8456.781839,13996.2084,7083.948459,2367.122711,4935.736027,12679.33004,20565.72975,9735.487655,5030.354176,2863.440381,5362.56471,3610.312273,24421.70818,11249.50042,10475.14739,5714.455438
18490,679.3857447,9.804287359,0,26020.40734,0,74114.13942,48206.61709,36027.6909,0,0,0,0,0,0,0,0,0,239783.0728,0,0,0,0,0,0,8949.429464,3664.185395,12973.83323,0,85447.59628,0,18283.96783,0,0,0,0,0,0,0,0,0,0,0,0,0,89804.82981,106735.5469,0,98973.30563,0,124785.2671,32616.51953,0,0,0,0,0,0,83708.35881,175661.6122
18491,782.4880352,8.581174879,19854.69008,15807.80234,22348.5012,24659.31897,20448.80011,26800.28458,9489.704433,35794.64854,10104.16294,18502.75084,27477.53007,19419.07263,12775.53805,13876.54838,20575.1387,4096.01796,16771.94509,16237.2658,31589.66803,21860.88433,20569.18148,19395.46301,7802.617264,24986.89481,14302.62287,9459.816231,53182.79345,13770.51391,29058.92806,15916.41938,20957.88432,16362.15196,27200.03334,37812.67962,15419.65359,36581.9719,34093.00388,128750.688,34956.64877,78950.35504,0,152015.4206,256749.364,70104.17325,101290.3749,75863.143,232642.7993,72718.93509,39842.35749,27471.6179,92087.67191,53003.0566,140017.3229,55684.59399,52836.41815,87085.49934,81132.7973
18492,1056.203423,5.606641317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18499,390.1276593,1.802682587,1118.047987,0,0,3211.338667,6640.721016,0,0,0,0,0,0,0,0,0,0,11519.30237,0,0,0,0,0,6110.582376,54821.34073,10775.02583,14715.36777,0,16160.97164,0,47043.28646,0,0,0,0,0,0,0,0,0,0,0,0,0,167759.6256,0,0,4152.567819,0,214543.7321,0,0,0,0,0,0,0,47891.44093,62317.12853
18512,343.885187,8.276078743,41194.96765,137511.0381,64714.22808,219022.7442,401494.341,196661.7838,54581.28566,259355.5506,275879.4069,135399.0678,176200.3531,24347.97794,111693.2451,169880.4779,448245.9546,10884.53879,104065.5442,631706.6315,181639.6002,687651.7192,56662.66065,184664.4636,203964.3707,514933.2173,878540.5208,261461.2819,424265.1322,703754.47,683068.5687,280291.4094,847123.1905,446931.1646,201134.9022,296757.3072,442559.8731,263416.0157,250066.5799,187426.1032,257777.9885,328492.7778,1567.005766,140828.6505,303077.3543,287565.6752,247696.3218,222925.4741,183555.6062,175647.1961,206014.885,210165.8541,221922.7707,64070.33962,208911.8502,289573.6127,161517.4345,243835.7617,121932.0916
18514,705.4015709,9.849065935,0,19155.0283,0,45444.9059,72690.05215,31835.15803,0,0,0,0,0,0,0,0,0,211213.5305,0,0,0,0,0,0,5379.216508,2587.10204,8618.386329,0,81700.90794,0,8055.851576,0,0,0,0,0,0,0,0,0,0,0,559.3213565,0,84642.8816,107537.2946,1175.319628,25602.30403,0,135781.8522,29160.0287,0,0,0,0,0,0,87018.28296,187040.9563
18540,396.7189481,8.242693294,133865.6063,47522.67498,66906.82965,134356.9346,67730.34179,92956.71797,144285.3462,69114.46309,42280.65536,64078.00545,26733.08613,11037.7739,69242.58807,153799.8927,119940.6107,14721.65106,45070.00692,103116.184,27458.57267,225528.8164,57763.74221,93619.649,60374.95102,164086.7288,143314.7393,187831.8699,96464.08836,52378.57269,247066.5248,132375.2392,44596.96016,225667.3672,27353.1418,138070.5555,95175.09193,50575.23526,49519.73637,34321.90602,249494.8313,183011.2386,5717.053574,89102.91982,26508.22992,82520.16879,19869.07337,24327.08007,75454.98398,45150.79226,33676.35675,58912.16309,119444.8052,101987.5074,45305.8052,92019.69925,53906.16764,59870.79279,47509.41612
18547,584.9915021,4.990288769,0,0,0,0,0,0,0,0,0,0,0,0,25111.56544,16479.6277,0,0,38035.26463,0,27606.33955,0,39481.59001,0,0,0,0,0,0,0,0,1173.133116,1402.208685,0,7477.381568,20352.76861,0,0,50237.31487,0,0,0,0,0,0,0,0,0,3376.168813,0,0,0,9606.637381,10213.50693,9405.257571,0,29416.1589,0,0
18551,704.4851608,8.131842514,3393.010338,28379.66347,5149.222521,96527.45257,204509.169,49925.82661,1659.644902,2598.294689,1497.34676,1760.95984,1576.377724,2069.087235,57555.23413,4295.11782,3639.341386,457468.3565,3279.906775,2804.469221,5158.808179,2998.127836,4096.041005,3651.295658,5707.742724,3911.696075,5325.961178,3145.221662,50891.68836,5984.16781,4330.926233,4293.022046,4795.953521,1637.000539,4488.593297,4400.323381,3918.208789,11047.24486,10556.95081,5895.040213,3078.740909,3853.021032,0,6925.341738,41201.91216,26096.31213,1241.464552,318187.7485,8370.136653,82491.4597,23530.73061,3475.173607,7445.996546,8606.911922,7409.534228,9238.571012,13775.41802,52655.88639,35138.28136
18552,565.0621339,7.828821184,8717.92644,3136.856144,15757.1004,2908.520623,2768.591678,2404.29176,2782.698872,14182.01859,1727.729616,1951.43179,1913.221578,74498.70742,9582.070465,0,3231.306636,140184.9859,16376.41257,0,0,0,3936.021882,0,2068.485528,1888.451564,1833.444908,1844.718746,3327.048493,0,2082.096175,0,5235.325962,0,1842.463177,0,0,3438.405201,0,0,2291.485814,2975.984899,292247.0584,2082.199895,2960.097624,2142.899009,0,0,0,0,0,0,0,0,3661.360502,0,0,3615.101019,0
18556,808.1311968,5.027065766,0,0,0,0,0,0,0,0,2266.321609,0,0,0,97568.11275,99914.96763,0,0,303879.9,0,20092.16202,0,158926.7221,0,0,0,0,0,0,0,0,0,1426.104398,6337.19215,8027.062973,2954.197058,0,0,31845.04667,0,0,0,0,0,0,0,0,0,6430.613717,0,0,0,1855.143404,0,2431.727635,3320.884344,6160.217599,0,0
18557,271.9307563,2.485222025,1255.750063,1464.498345,1079.022405,1341.548884,3548.685234,3109.340763,3350.014676,0,37017.29407,1706.609135,1879.882064,1564.81415,399864.4634,325094.6477,923.753013,5368.134385,522176.4534,0,772971.592,1262.656703,1124569.839,1224.885218,798.9984083,0,0,0,0,1562.766523,0,25343.53219,31434.09575,19053.89205,66901.63226,217678.2811,1995.042481,0,428509.4409,6161.303314,561.7975082,0,0,11173.58763,974.1173966,1525.833174,0,968.5420487,148376.4791,1359.848761,1629.575206,5207.246498,308048.3918,288228.6788,256120.6794,0,501249.0325,4277.842681,3958.365284
18559,497.6304207,8.622009333,42646.73781,246857.6223,22802.84212,71442.64537,76391.5204,243285.163,26680.26141,43011.54409,89539.16136,39945.01264,85481.84366,32973.32364,23733.84205,36935.50271,20413.94548,107625.1744,17426.0847,26824.25645,32875.65831,26691.11502,12078.68748,57108.91809,52454.08974,35189.30428,22546.03814,31312.66097,89891.04163,37781.80715,18583.3304,56772.29481,23366.52944,29262.36078,42526.58326,26076.09703,34221.26375,19160.31044,71838.22941,28242.20781,19102.82644,31235.60751,37981.41713,48370.88375,38057.8721,65904.16429,81400.92766,119148.3915,58028.32121,44545.93925,42927.32502,84065.38656,46748.21229,87533.51179,64696.17591,33842.30779,47253.25323,201418.5297,39958.99844
18590,518.8312177,10.35687948,154839.5764,14271.72099,21643.7749,11499.34254,18986.24197,6008.367111,24147.33604,39397.20619,8158.282447,9121.37761,23817.4515,104795.4225,44330.04519,13817.76822,5434.032851,183933.514,27992.07376,7457.94587,17373.39814,4721.509434,14998.75411,13344.39558,11454.53768,9483.026982,7686.182351,24581.48042,12862.79189,12766.29462,24309.03028,7435.45661,9979.934631,6515.315372,8460.289753,5601.957772,4164.10833,7582.945144,12243.14067,8345.484427,4386.22061,56110.29693,88801.94139,5389.525898,2658.644177,65523.01786,5361.618053,16689.01013,4414.197138,7988.70168,10609.63541,38217.9678,13581.45849,5378.535048,5155.276227,5050.165413,38498.50111,51040.47939,22617.52832
18601,349.1677374,5.11313637,23564.49687,12700.32979,5561.144409,3331.313745,18084.57948,4592.91841,5095.066551,2990.536201,2896.289265,7537.9454,4321.702703,4228.627596,39299.34683,3721.696087,1350.616871,143219.3163,2451.77456,1271.529038,4326.105834,0,2357.604191,12174.58081,3563.98732,1904.136163,2707.329284,2390.936226,602518.1537,2785.629008,2622.920181,0,944.1326035,1913.244059,2056.614969,0,3081.228068,2504.699261,3761.36564,0,0,636.2403883,657.4843349,3111.603917,3748.080459,8095.336317,6185.145224,12421.85576,4054.276632,9046.85281,7162.137858,3295.914571,0,5191.90267,1983.882184,3847.36497,2175.544492,18630.5062,96716.60877
18608,527.1189261,6.629968824,91824.49465,84209.44066,84455.19389,44550.82153,45560.79169,103343.1438,111112.5953,101860.7882,56091.40489,95032.98011,87108.66607,32326.12944,23399.05196,118190.0416,21028.84652,99610.33596,104039.6546,42707.65342,138599.9872,23129.69057,106941.1853,47003.9597,37825.23527,6765.066076,1718.417979,77975.57955,5505.434241,86360.64456,15103.37114,4012.249358,31789.5785,102194.3693,24568.44581,15514.75453,81336.88938,75223.27571,31063.02589,37349.46595,62159.89926,55569.89408,10880.54392,40553.45011,72400.42225,85149.08712,70261.97179,23187.66957,71662.47118,86092.35608,39224.9682,41137.00721,32986.29056,105317.5586,138743.481,38263.9051,95621.00455,143572.8291,1157683.549
18626,435.0772331,2.037945438,0,0,0,0,0,0,0,0,0,0,0,0,318201.7118,289361.3986,0,0,144085.8962,0,1044306.979,0,3043011.403,0,0,0,0,0,0,0,0,166710.7109,2299.405933,0,46295.75799,197569.4894,0,0,98333.74116,0,0,0,0,0,0,1621.459559,0,0,129424.7562,2678.561423,0,0,1267351.168,622452.9139,722824.0052,0,1456849.739,0,0
18637,162.2981177,10.36070308,3499.965161,11146.31549,7076.58569,11832.16463,5248.748179,5515.306477,10858.50097,13834.41801,10258.18519,11940.72155,3237.258118,6147.103152,14349.66796,69014.86631,9320.808994,3523.512651,13518.13946,9743.54492,7272.321363,1997.406001,5525.557179,7485.286415,5548.921388,11278.23786,13536.73405,5785.206209,5243.51704,6705.367161,8642.046626,2562.970763,9727.175429,33251.78634,8482.442016,45733.8106,3778.596868,5037.95893,12338.55151,6819.665701,1795.868996,7790.808878,1651.294867,3226.492696,32786.3628,12741.98885,3417.222885,7031.822845,8501.51288,16190.81067,7960.042556,15283.72033,2899.898662,2759.841415,39908.52398,5845.998797,5736.999185,3241.320885,5282.987635
18639,225.0876865,2.124268553,942.868232,6301.646055,70155.25919,11444.47214,7521.345947,6994.823171,111370.7256,212047.6376,0,263548.0538,410626.8396,384821.5403,624.2765019,1550.450789,83124.50982,12123.29223,1087.318602,93508.28304,89676.04426,38739.78862,5971.22738,0,2458.601333,0,532.2695896,169339.928,1491.763934,484166.4977,914.4895221,0,0,1108.076821,820.2400655,2333.870988,609570.6167,58979.20453,2087.642109,306694.8529,0,0,0,336585.9867,9209.397635,9210.291196,1820.0551,10610.67862,40681.85823,7129.422638,8875.171961,380756.3926,6481.753367,46892.6424,26961.99728,633693.9045,19539.83649,3282.7952,2879.104362
